Year_name,,NG_extraction,Wind_PP,Hydro_PP
2021,1310,4848.683157469876,5119.055450305716,-0.0
2021,1311,4787.828154244166,7456.746811658931,-0.0
2021,1312,4767.8804274801605,11123.010170299358,-0.0
2021,1313,4833.069000234651,15366.449999999999,2095.925238032736
2021,1314,4915.944142522416,14946.36,5897.5376296505
2021,1315,5042.058489814875,12890.13,8300.123382432861
2021,1316,5058.873735950429,12890.13,7698.438593998035
2021,1317,4947.172456992869,13288.109999999999,7073.2523875297975
2021,1318,4867.900581916408,14172.51,5734.035437983806
2021,1319,4807.304355996198,14725.26,4198.625079167679
2021,1320,4678.9789283984765,15764.429999999997,2273.7792180064134
2021,1321,4600.60180181435,16295.069999999998,1025.8852732967644
2021,1322,4595.968315751642,16118.189999999997,754.7393790009028
2021,1323,4645.522885541768,15830.759999999998,767.7947048931801
2021,1324,4719.816637896729,15145.35,1413.9640806874595
2021,1325,4842.931488143647,14658.929999999998,2002.0936767157564
2021,1326,5131.192852800333,14061.960000000001,2260.21571510632
2021,1327,5810.896726053874,13111.23,2898.8686211870663
2021,1328,6086.631639374973,11828.85,1081.8171895210435
2021,1329,5768.645235063085,7737.548638275859,-0.0
2021,1330,5465.973701694352,5205.2836373953705,-0.0
2021,1331,5231.807484014152,3604.9468625548243,-0.0
2021,1332,5050.466112627493,2901.259766117848,-0.0
2021,1333,4935.161566968946,2929.397617328589,-0.0
2021,1334,4848.683157469876,3884.734561416827,-0.0
2021,1335,4787.828154244166,5974.350811658928,-0.0
2021,1336,4767.8804274801605,8954.550000000001,419.63439252158196
2021,1337,4833.069000234651,7849.05,7293.4669046994
2021,1338,4915.944142522416,7340.52,11727.483185206054
2021,1339,5042.058489814875,6876.21,12892.27116021064
2021,1340,5058.873735950429,6677.219999999999,12688.198593998037
2021,1341,4947.172456992869,6235.0199999999995,13191.720165307575
2021,1342,4867.900581916408,5416.95,13476.506549094916
2021,1343,4807.304355996198,4532.55,13353.796190278792
2021,1344,4678.9789283984765,3692.3700000000003,13386.244773561964
2021,1345,4600.60180181435,3360.72,13164.090828852317
2021,1346,4595.968315751642,3117.5099999999998,13155.052712334234
2021,1347,4645.522885541768,2940.63,13401.596927115403
2021,1348,4719.816637896729,2520.54,14209.896302909685
2021,1349,4842.931488143647,2122.5599999999995,15666.424787826867
2021,1350,5131.192852800333,1724.58,16526.3734928841
2021,1351,5810.896726053874,1348.7099999999998,17559.478898964844
2021,1352,6086.631639374973,663.3,17482.121356187712
2021,1353,5768.645235063085,420.09,13690.65674938697
2021,1354,5465.973701694352,574.86,7447.208970728704
2021,1355,5231.807484014152,818.0699999999999,5214.6675292214895
2021,1356,5050.466112627493,1171.83,4146.461766117848
2021,1357,4935.161566968946,1813.0199999999998,3770.303839550812
2021,1358,4848.683157469876,2277.33,4608.480561416828
2021,1359,4787.828154244166,2984.8500000000004,5927.718589436707
2021,1360,4767.8804274801605,4245.119999999999,7956.0155591882485
2021,1361,4833.069000234651,4532.55,13843.307182477178
2021,1362,4915.944142522416,4996.86,16855.515407428276
2021,1363,5042.058489814875,6168.6900000000005,16043.768937988416
2021,1364,5058.873735950429,6080.250000000001,15383.957482886923
2021,1365,4947.172456992869,5240.07,16057.409054196462
2021,1366,4867.900581916408,6323.459999999999,14237.640993539362
2021,1367,4807.304355996198,7959.599999999999,11250.86285694546
2021,1368,4678.9789283984765,10303.26,7985.443662450851
2021,1369,4600.60180181435,12293.16,5444.267495518987
2021,1370,4595.968315751642,12293.16,5213.786045667568
2021,1371,4645.522885541768,11895.179999999998,5672.219149337629
2021,1372,4719.816637896729,10546.469999999998,7463.077414020798
2021,1373,4842.931488143647,9971.61,9166.252565604645
2021,1374,5131.192852800333,9750.51,9677.482381772987
2021,1375,5810.896726053874,9772.62,9999.406398964846
2021,1376,6086.631639374973,12315.27,2377.6416339654897
2021,1377,5768.645235063085,10592.92374938697,-0.0
2021,1378,5465.973701694352,8044.059637395371,-0.0
2021,1379,5231.807484014152,6510.666862554825,-0.0
2021,1380,5050.466112627493,5710.482432784513,-0.0
2021,1381,4935.161566968946,5939.614950661925,-0.0
2021,1382,4848.683157469876,7273.788339194605,-0.0
2021,1383,4787.828154244166,9254.497033881154,-0.0
2021,1384,4767.8804274801605,12462.211948077136,-0.0
2021,1385,4833.069000234651,14614.710000000001,4444.661071366065
2021,1386,4915.944142522416,13487.1,9560.903185206054
2021,1387,5042.058489814875,12337.380000000001,11043.617826877304
2021,1388,5058.873735950429,10922.34,11677.95637177581
2021,1389,4947.172456992869,9131.429999999998,13211.30460975202
2021,1390,4867.900581916408,7539.51,14064.302104650475
2021,1391,4807.304355996198,6345.57,13928.965079167683
2021,1392,4678.9789283984765,5173.740000000001,14104.208106895296
2021,1393,4600.60180181435,4112.46,14543.03416218565
2021,1394,4595.968315751642,3869.249999999999,14533.851601223125
2021,1395,4645.522885541768,5660.16,12790.455816004294
2021,1396,4719.816637896729,8711.34,10057.318525131905
2021,1397,4842.931488143647,13376.55,6125.890343382423
2021,1398,5131.192852800333,16759.38,3045.5179373285428
2021,1399,5810.896726053874,17489.010000000002,2818.7038989648427
2021,1400,6086.631639374973,16869.93,3459.3635784099315
2021,1401,5768.645235063085,15675.99,1916.363693831414
2021,1402,5465.973701694352,8994.54674850648,-0.0
2021,1403,5231.807484014152,7318.502862554824,-0.0
2021,1404,5050.466112627493,7227.346877228958,-0.0
2021,1405,4935.161566968946,8867.239395106368,-0.0
2021,1406,4848.683157469876,10104.51811697238,-0.0
2021,1407,4787.828154244166,11143.44,5180.215589436706
2021,1408,4767.8804274801605,11298.210000000001,8949.510281410468
2021,1409,4833.069000234651,11099.219999999998,10311.991349143846
2021,1410,4915.944142522416,10524.359999999999,12226.259851872723
2021,1411,5042.058489814875,9131.429999999998,13964.345604655085
2021,1412,5058.873735950429,7937.489999999999,14453.57303844248
2021,1413,4947.172456992869,6677.219999999999,15487.87572086313
2021,1414,4867.900581916408,5638.05,15815.450993539362
2021,1415,4807.304355996198,4665.21,15484.369523612126
2021,1416,4678.9789283984765,4355.67,14179.722551339742
2021,1417,4600.60180181435,3648.15,9154.17112299465
2021,1418,4595.968315751642,3183.8399999999997,9154.17112299465
2021,1419,4645.522885541768,2984.8500000000004,9154.17112299465
2021,1420,4719.816637896729,3029.07,9154.17112299465
2021,1421,4842.931488143647,3006.96,9367.05882352941
2021,1422,5131.192852800333,2918.52,9367.05882352941
2021,1423,5810.896726053874,3006.96,9154.17112299465
2021,1424,6086.631639374973,3360.72,10218.60962566845
2021,1425,5768.645235063085,3006.96,15477.840916053636
2021,1426,5465.973701694352,2962.7400000000002,13153.02874850648
2021,1427,5231.807484014152,3382.83,10431.506918110379
2021,1428,5050.466112627493,2785.86,9130.834877228956
2021,1429,4935.161566968946,3183.8399999999997,7736.68028399526
2021,1430,4848.683157469876,4687.32,7023.867450305716
2021,1431,4787.828154244166,6235.0199999999995,7238.181818181818
2021,1432,4767.8804274801605,7229.97,1277.3262032085563
2021,1433,4833.069000234651,7252.079999999999,8302.620320855614
2021,1434,4915.944142522416,7163.64,9154.17112299465
2021,1435,5042.058489814875,7252.079999999999,15291.606715766196
2021,1436,5058.873735950429,6389.79,15571.250816220256
2021,1437,4947.172456992869,5881.26,15878.39683197424
2021,1438,4867.900581916408,5682.27,15402.914326872695
2021,1439,4807.304355996198,5638.05,14130.229523612126
2021,1440,4678.9789283984765,5372.73,11495.935828877005
2021,1441,4600.60180181435,4687.32,9154.17112299465
2021,1442,4595.968315751642,3979.7999999999997,4683.529411764705
2021,1443,4645.522885541768,3515.4900000000002,-0.0
2021,1444,4719.816637896729,4731.54,-0.0
2021,1445,4842.931488143647,6279.24,-0.0
2021,1446,5131.192852800333,7207.86,5960.855614973261
2021,1447,5810.896726053874,8401.8,11748.936121187067
2021,1448,6086.631639374973,8910.33,11525.876078409932
2021,1449,5768.645235063085,7672.169999999998,10991.439249386971
2021,1450,5465.973701694352,5328.51,6948.601804062035
2021,1451,5231.807484014152,3493.38,4344.014862554825
2021,1452,5050.466112627493,2211.0,4718.683321673401
2021,1453,4935.161566968946,4245.119999999999,2388.9176173285914
2021,1454,4848.683157469876,7526.157228083493,-0.0
2021,1455,4787.828154244166,9473.38858943671,-0.0
2021,1456,4767.8804274801605,12529.724448077137,-0.0
2021,1457,4833.069000234651,18771.39,539.131071366066
2021,1458,4915.944142522416,18218.64,3575.7576296505013
2021,1459,5042.058489814875,17068.920000000002,5014.838937988416
2021,1460,5058.873735950429,15808.65,5627.968593998035
2021,1461,4947.172456992869,14459.94,6672.827943085351
2021,1462,4867.900581916408,13199.67,7312.280993539363
2021,1463,4807.304355996198,12425.820000000002,6954.009523612123
2021,1464,4678.9789283984765,11541.42,6862.928106895295
2021,1465,4600.60180181435,10480.14,7269.376384407875
2021,1466,4595.968315751642,8622.9,8644.473823445345
2021,1467,4645.522885541768,8114.37,9035.529149337626
2021,1468,4719.816637896729,6566.67,10660.549636243017
2021,1469,4842.931488143647,5416.95,12049.551454493536
2021,1470,5131.192852800333,4399.89,12783.43571510632
2021,1471,5810.896726053874,2763.75,14433.604176742625
2021,1472,6086.631639374973,1702.47,14039.812467298822
2021,1473,5768.645235063085,1238.16,13231.427027164747
2021,1474,5465.973701694352,1061.2799999999997,14013.484581839815
2021,1475,5231.807484014152,1238.16,13382.993584777045
2021,1476,5050.466112627493,1304.49,11632.097377228956
2021,1477,4935.161566968946,1149.72,9673.089172884149
2021,1478,4848.683157469876,1348.7099999999998,6760.255228083492
2021,1479,4787.828154244166,2940.63,7988.503922770041
2021,1480,4767.8804274801605,5151.63,10935.67917029936
2021,1481,4833.069000234651,7605.839999999998,11502.808849143845
2021,1482,4915.944142522416,9396.75,11386.314296317167
2021,1483,5042.058489814875,10037.94,10849.424493543973
2021,1484,5058.873735950429,9971.61,10388.136371775812
2021,1485,4947.172456992869,9883.17,10268.32572086313
2021,1486,4867.900581916408,9330.42,10190.936549094919
2021,1487,4807.304355996198,7650.0599999999995,10984.919523612125
2021,1488,4678.9789283984765,5660.16,12066.621440228631
2021,1489,4600.60180181435,4488.33,12557.469717741209
2021,1490,4595.968315751642,4223.01,12495.897156778676
2021,1491,4645.522885541768,4377.780000000001,12137.57470489318
2021,1492,4719.816637896729,4797.869999999999,11706.744080687462
2021,1493,4842.931488143647,5505.39,11137.811454493534
2021,1494,5131.192852800333,5837.04,10356.369048439654
2021,1495,5810.896726053874,4819.98,10847.664454520404
2021,1496,6086.631639374973,3029.07,8729.86385618771
2021,1497,5768.645235063085,2321.5499999999997,7835.949304942524
2021,1498,5465.973701694352,1945.6799999999996,7641.905415173149
2021,1499,5231.807484014152,2233.11,7718.166195888156
2021,1500,5050.466112627493,1945.6799999999996,9726.869877228957
2021,1501,4935.161566968946,1481.3700000000001,10409.876561773035
2021,1502,4848.683157469876,950.7299999999998,9524.548116972384
2021,1503,4787.828154244166,1149.72,7788.767256103374
2021,1504,4767.8804274801605,1481.3700000000001,8871.532614743805
2021,1505,4833.069000234651,1282.38,14966.132738032733
2021,1506,4915.944142522416,729.63,16818.12834224599
2021,1507,5042.058489814875,176.88,20026.384493543974
2021,1508,5058.873735950429,66.32999999999998,19748.710816220257
2021,1509,4947.172456992869,685.41,19190.24683197424
2021,1510,4867.900581916408,2653.2,16758.278771317142
2021,1511,4807.304355996198,5571.72,12816.926190278793
2021,1512,4678.9789283984765,6212.910000000001,11379.038106895296
2021,1513,4600.60180181435,4554.66,12486.406384407876
2021,1514,4595.968315751642,4819.98,11852.13826788979
2021,1515,4645.522885541768,5505.39,11255.142482670959
2021,1516,4719.816637896729,4864.2,12378.897414020794
2021,1517,4842.931488143647,4753.65,13577.273676715757
2021,1518,5131.192852800333,4068.24,14700.680159550766
2021,1519,5810.896726053874,3692.3700000000003,15585.046676742622
2021,1520,6086.631639374973,2940.63,15034.348300632155
2021,1521,5768.645235063085,4510.44,10773.909527164747
2021,1522,5465.973701694352,5350.619999999999,6497.0116373953715
2021,1523,5231.807484014152,5925.4800000000005,2485.973529221488
2021,1524,5050.466112627493,6411.9,1285.8237661178464
2021,1525,4935.161566968946,6434.009999999999,3260.840506217481
2021,1526,4848.683157469876,7384.740000000001,4200.029672527937
2021,1527,4787.828154244166,8379.69,4343.789200547819
2021,1528,4767.8804274801605,9396.75,6976.423059188247
2021,1529,4833.069000234651,9927.39,9788.308849143845
2021,1530,4915.944142522416,9816.84,11673.102074094944
2021,1531,5042.058489814875,9949.5,11996.564493543974
2021,1532,5058.873735950429,10104.27,11238.131927331367
2021,1533,4947.172456992869,9927.39,11283.444609752018
2021,1534,4867.900581916408,9971.61,10514.746549094916
2021,1535,4807.304355996198,10524.359999999999,8671.019523612127
2021,1536,4678.9789283984765,11077.11,7110.738106895298
2021,1537,4600.60180181435,11276.1,6288.227495518984
2021,1538,4595.968315751642,12049.949999999999,5186.912712334235
2021,1539,4645.522885541768,12492.15,4806.360260448739
2021,1540,4719.816637896729,12956.46,4737.459636243018
2021,1541,4842.931488143647,12646.919999999998,5970.475898937981
2021,1542,5131.192852800333,12293.16,6530.5157151063195
2021,1543,5810.896726053874,11674.08,7485.108898964847
2021,1544,6086.631639374973,11077.11,6026.418300632155
2021,1545,5768.645235063085,12735.359999999999,2716.5589716091927
2021,1546,5465.973701694352,13929.3,2639.9923596175904
2021,1547,5231.807484014152,14327.28,3618.904140332599
2021,1548,5050.466112627493,14194.619999999999,3486.3465438956227
2021,1549,4935.161566968946,14017.739999999998,3106.006561773036
2021,1550,4848.683157469876,13420.77,2117.5876169723815
2021,1551,4787.828154244166,13177.56,2736.940033881152
2021,1552,4767.8804274801605,13332.33,6078.373614743805
2021,1553,4833.069000234651,13288.109999999999,7400.161071366068
2021,1554,4915.944142522416,14194.619999999999,7325.910962983831
2021,1555,5042.058489814875,14106.179999999998,7987.490049099528
2021,1556,5058.873735950429,13973.52,7469.420816220256
2021,1557,4947.172456992869,13885.08,7339.6768319742405
2021,1558,4867.900581916408,13398.659999999998,7103.74654909492
2021,1559,4807.304355996198,12691.14,6471.472856945462
2021,1560,4678.9789283984765,11784.630000000001,6358.712551339742
2021,1561,4600.60180181435,10391.699999999997,7099.966384407877
2021,1562,4595.968315751642,9662.07,7424.431601223125
2021,1563,4645.522885541768,8534.460000000001,8645.672482670958
2021,1564,4719.816637896729,8025.929999999999,8515.508021390375
2021,1565,4842.931488143647,7075.2,8515.508021390375
2021,1566,5131.192852800333,6301.3499999999985,8941.283422459894
2021,1567,5810.896726053874,4952.64,12347.486631016043
2021,1568,6086.631639374973,4178.79,15484.63135618771
2021,1569,5768.645235063085,2940.63,15446.248693831414
2021,1570,5465.973701694352,3205.95,9504.535415173146
2021,1571,5231.807484014152,2830.08,5136.338418110379
2021,1572,5050.466112627493,2409.99,5226.1742105622925
2021,1573,4935.161566968946,2012.0100000000002,6348.466283995257
2021,1574,4848.683157469876,2056.23,9463.620672527937
2021,1575,4787.828154244166,2984.8500000000004,11879.698644992262
2021,1576,4767.8804274801605,4333.56,12420.856114743801
2021,1577,4833.069000234651,5107.41,14791.719404699397
2021,1578,4915.944142522416,4974.75,17137.08651853939
2021,1579,5042.058489814875,4886.31,17699.78227132175
2021,1580,5058.873735950429,4930.53,16913.38303844248
2021,1581,4947.172456992869,5107.41,16366.49683197424
2021,1582,4867.900581916408,5483.28,15245.843215761584
2021,1583,4807.304355996198,5615.9400000000005,13662.467301389905
2021,1584,4678.9789283984765,5726.49,12344.56921800641
2021,1585,4600.60180181435,5770.71,10005.72192513369
2021,1586,4595.968315751642,5704.38,8941.283422459894
2021,1587,4645.522885541768,5726.49,10005.72192513369
2021,1588,4719.816637896729,5638.05,9367.05882352941
2021,1589,4842.931488143647,6013.92,9367.05882352941
2021,1590,5131.192852800333,6080.250000000001,10431.497326203209
2021,1591,5810.896726053874,5991.81,9154.17112299465
2021,1592,6086.631639374973,5969.700000000001,10005.72192513369
2021,1593,5768.645235063085,5969.700000000001,11283.048128342247
2021,1594,5465.973701694352,5748.599999999999,8921.986804062037
2021,1595,5231.807484014152,5859.150000000001,3775.4657514437135
2021,1596,5050.466112627493,5506.012655006736,-0.0
2021,1597,4935.161566968946,5766.869617328591,-0.0
2021,1598,4848.683157469876,6639.400339194606,-0.0
2021,1599,4787.828154244166,8629.280589436708,-0.0
2021,1600,4767.8804274801605,11563.53,5732.893059188247
2021,1601,4833.069000234651,11519.310000000001,9037.180515810509
2021,1602,4915.944142522416,11452.98,8302.620320855614
2021,1603,5042.058489814875,11320.32,2810.1176470588234
2021,1604,5058.873735950429,11298.210000000001,8053.5417112299465
2021,1605,4947.172456992869,10590.689999999999,8413.32192513369
2021,1606,4867.900581916408,9883.17,7429.780748663102
2021,1607,4807.304355996198,8556.57,589.6989304812834
2021,1608,4678.9789283984765,7384.740000000001,-0.0
2021,1609,4600.60180181435,6146.58,-0.0
2021,1610,4595.968315751642,4068.24,-0.0
2021,1611,4645.522885541768,2874.2999999999997,-0.0
2021,1612,4719.816637896729,3006.96,-0.0
2021,1613,4842.931488143647,4355.67,-0.0
2021,1614,5131.192852800333,8114.37,-0.0
2021,1615,5810.896726053874,10104.27,-0.0
2021,1616,6086.631639374973,10060.050000000001,-0.0
2021,1617,5768.645235063085,9595.739999999998,10431.497326203209
2021,1618,5465.973701694352,9286.199999999999,10153.892359617592
2021,1619,5231.807484014152,9662.07,4695.393306999269
2021,1620,5050.466112627493,10259.04,530.9548772289563
2021,1621,4935.161566968946,10524.359999999999,1730.3296173285962
2021,1622,4848.683157469876,10767.57,4802.22650586127
2021,1623,4787.828154244166,10391.699999999997,8510.108367214487
2021,1624,4767.8804274801605,9949.5,9614.241114743802
2021,1625,4833.069000234651,9883.17,10312.802460254954
2021,1626,4915.944142522416,9883.17,11132.822074094944
2021,1627,5042.058489814875,9529.41,11695.91004909953
2021,1628,5058.873735950429,9042.989999999998,11378.078593998034
2021,1629,4947.172456992869,8578.68,11450.149054196461
2021,1630,4867.900581916408,8003.82,11166.925437983806
2021,1631,4807.304355996198,7296.3,10693.107301389904
2021,1632,4678.9789283984765,7141.530000000001,9816.618106895296
2021,1633,4600.60180181435,6522.45,9685.93305107454
2021,1634,4595.968315751642,5748.599999999999,9975.09604566757
2021,1635,4645.522885541768,4864.2,10530.43248267096
2021,1636,4719.816637896729,3183.8399999999997,12240.818525131906
2021,1637,4842.931488143647,1702.47,13888.259232271314
2021,1638,5131.192852800333,994.9499999999999,14314.920159550766
2021,1639,5810.896726053874,1238.16,14085.533065631513
2021,1640,6086.631639374973,619.08,14939.773300632156
2021,1641,5768.645235063085,596.97,13589.604527164749
2021,1642,5465.973701694352,1282.38,8894.437359617592
2021,1643,5231.807484014152,1636.1399999999999,4833.5215292214925
2021,1644,5050.466112627493,2056.23,5323.712432784511
2021,1645,4935.161566968946,2365.77,6543.752061773036
2021,1646,4848.683157469876,2631.0899999999997,4042.5845614168275
2021,1647,4787.828154244166,3957.6899999999996,3833.097256103374
2021,1648,4767.8804274801605,5240.07,6554.683614743804
2021,1649,4833.069000234651,5505.39,11122.08801581051
2021,1650,4915.944142522416,5018.97,14049.430407428275
2021,1651,5042.058489814875,4554.66,14858.104493543971
2021,1652,5058.873735950429,4554.66,14241.558593998034
2021,1653,4947.172456992869,3935.5799999999995,14605.087943085353
2021,1654,4867.900581916408,3139.62,14851.242104650473
2021,1655,4807.304355996198,2608.98,14381.160634723237
2021,1656,4678.9789283984765,2277.33,13829.518106895299
2021,1657,4600.60180181435,1813.0199999999998,13592.824162185652
2021,1658,4595.968315751642,1149.72,13779.781601223123
2021,1659,4645.522885541768,773.85,13938.626927115403
2021,1660,4719.816637896729,840.18,13811.62296957635
2021,1661,4842.931488143647,972.8399999999998,13710.867010049089
2021,1662,5131.192852800333,1017.06,13315.871270661875
2021,1663,5810.896726053874,1105.5,12928.651398964845
2021,1664,6086.631639374973,773.85,10575.294967298822
2021,1665,5768.645235063085,795.9599999999999,5148.452638275856
2021,1666,5465.973701694352,972.8399999999998,3733.3116373953717
2021,1667,5231.807484014152,1083.39,4294.146195888159
2021,1668,5050.466112627493,1127.61,4072.8590994511787
2021,1669,4935.161566968946,1238.16,3346.7296173285904
2021,1670,4848.683157469876,1525.59,3376.405450305714
2021,1671,4787.828154244166,2608.98,3716.653033881153
2021,1672,4767.8804274801605,3825.0299999999997,4863.628170299357
2021,1673,4833.069000234651,5018.97,8965.963571366065
2021,1674,4915.944142522416,5837.04,12334.139574094943
2021,1675,5042.058489814875,6434.009999999999,12488.198937988418
2021,1676,5058.873735950429,7871.159999999999,10651.647482886925
2021,1677,4947.172456992869,8578.68,9956.715720863129
2021,1678,4867.900581916408,9175.65,8762.462104650474
2021,1679,4807.304355996198,9529.41,7366.275079167683
2021,1680,4678.9789283984765,10413.81,5661.899218006409
2021,1681,4600.60180181435,10701.239999999998,4743.554162185654
2021,1682,4595.968315751642,11895.179999999998,3339.9771567786793
2021,1683,4645.522885541768,13243.89,2017.4813715598466
2021,1684,4719.816637896729,12779.58,2838.2896362430183
2021,1685,4842.931488143647,10590.689999999999,5883.750343382426
2021,1686,5131.192852800333,8003.82,9057.2334928841
2021,1687,5810.896726053874,5527.5,11355.6944545204
2021,1688,6086.631639374973,3913.4699999999993,10068.51663396549
2021,1689,5768.645235063085,3471.27,6223.421304942525
2021,1690,5465.973701694352,3714.48,3592.0356373953714
2021,1691,5231.807484014152,3913.4699999999993,1927.20841811038
2021,1692,5050.466112627493,3847.14,1681.7784327845138
2021,1693,4935.161566968946,3449.16,2457.6482839952587
2021,1694,4848.683157469876,3117.5099999999998,3652.4987836390483
2021,1695,4787.828154244166,4819.98,4074.7183672144865
2021,1696,4767.8804274801605,7384.740000000001,9290.423336966027
2021,1697,4833.069000234651,8866.11,10305.277738032733
2021,1698,4915.944142522416,8379.69,11606.952074094943
2021,1699,5042.058489814875,6809.88,13707.645604655081
2021,1700,5058.873735950429,5372.73,14466.74414955359
2021,1701,4947.172456992869,5195.8499999999985,14507.573498640908
2021,1702,4867.900581916408,6013.92,12906.369882428253
2021,1703,4807.304355996198,6721.44,10773.239523612127
2021,1704,4678.9789283984765,6787.7699999999995,9761.578106895298
2021,1705,4600.60180181435,5549.609999999999,10270.65082885232
2021,1706,4595.968315751642,3758.7000000000003,11690.96826788979
2021,1707,4645.522885541768,2631.0899999999997,12769.414704893183
2021,1708,4719.816637896729,2321.5499999999997,13467.847414020796
2021,1709,4842.931488143647,2100.45,14470.118121160202
2021,1710,5131.192852800333,1813.0199999999998,15142.561270661874
2021,1711,5810.896726053874,1680.36,15614.717787853735
2021,1712,6086.631639374973,1724.58,14219.470522854379
2021,1713,5768.645235063085,2034.12,10669.648971609193
2021,1714,5465.973701694352,2940.63,5581.670526284259
2021,1715,5231.807484014152,3139.62,3329.394418110381
2021,1716,5050.466112627493,3294.39,2626.4222105622903
2021,1717,4935.161566968946,3051.18,3852.479395106369
2021,1718,4848.683157469876,4399.89,4394.044116972382
2021,1719,4787.828154244166,7207.86,2768.215256103376
2021,1720,4767.8804274801605,8357.58,4265.90139252158
2021,1721,4833.069000234651,8379.69,8549.568571366064
2021,1722,4915.944142522416,8269.14,11505.846518539387
2021,1723,5042.058489814875,7959.599999999999,12548.808937988419
2021,1724,5058.873735950429,7981.709999999999,11836.047482886923
2021,1725,4947.172456992869,7605.839999999998,12014.566831974242
2021,1726,4867.900581916408,7981.709999999999,10898.424326872695
2021,1727,4807.304355996198,11276.1,6260.162856945459
2021,1728,4678.9789283984765,10833.9,5656.053662450851
2021,1729,4600.60180181435,10701.239999999998,5176.459717741209
2021,1730,4595.968315751642,11828.85,3820.4516012231234
2021,1731,4645.522885541768,12293.16,3390.1891493376243
2021,1732,4719.816637896729,13597.65,2517.214080687463
2021,1733,4842.931488143647,13818.75,3202.0347878268676
2021,1734,5131.192852800333,14039.85,3377.825715106319
2021,1735,5810.896726053874,13951.409999999998,4150.1261211870715
2021,1736,6086.631639374973,13641.869999999999,5303.122189521046
2021,1737,5768.645235063085,13044.9,5799.037027164747
2021,1738,5465.973701694352,12558.48,5168.29152628426
2021,1739,5231.807484014152,12315.27,3348.9210847770464
2021,1740,5050.466112627493,11762.52,1457.5895994511793
2021,1741,4935.161566968946,11762.52,4473.232117328589
2021,1742,4848.683157469876,11917.29,6687.173172527938
2021,1743,4787.828154244166,12160.500000000002,6897.800033881151
2021,1744,4767.8804274801605,12293.16,6885.378336966024
2021,1745,4833.069000234651,12381.6,7517.143293588288
2021,1746,4915.944142522416,12403.710000000001,8552.120962983832
2021,1747,5042.058489814875,12315.27,9093.455604655082
2021,1748,5058.873735950429,12160.500000000002,8554.407482886922
2021,1749,4947.172456992869,11342.429999999998,9044.260165307576
2021,1750,4867.900581916408,10878.119999999999,8625.369882428251
2021,1751,4807.304355996198,10391.699999999997,7794.101745834352
2021,1752,4678.9789283984765,9861.06,7497.415884673075
2021,1753,4600.60180181435,9440.969999999998,7382.418606630099
2021,1754,4595.968315751642,9750.51,6869.947156778677
2021,1755,4645.522885541768,9949.5,6744.388038226514
2021,1756,4719.816637896729,9684.179999999998,7396.4340806874625
2021,1757,4842.931488143647,9330.42,8508.587010049088
2021,1758,5131.192852800333,8821.890000000001,8728.395721925133
2021,1759,5810.896726053874,7915.379999999999,9367.05882352941
2021,1760,6086.631639374973,7384.740000000001,11708.823529411766
2021,1761,5768.645235063085,7473.18,11701.344527164747
2021,1762,5465.973701694352,7274.1900000000005,11124.52874850648
2021,1763,5231.807484014152,7163.64,9147.002473665932
2021,1764,5050.466112627493,7296.3,6772.431821673403
2021,1765,4935.161566968946,7406.849999999999,4843.6562839952585
2021,1766,4848.683157469876,7406.849999999999,3579.916116972384
2021,1767,4787.828154244166,6898.32,7098.728644992264
2021,1768,4767.8804274801605,6500.339999999998,9994.14417029936
2021,1769,4833.069000234651,6345.57,10431.497326203209
2021,1770,4915.944142522416,6500.339999999998,9792.834224598932
2021,1771,5042.058489814875,6920.43,14729.973382432861
2021,1772,5058.873735950429,6013.92,15118.959705109148
2021,1773,4947.172456992869,4842.089999999999,16034.172387529798
2021,1774,4867.900581916408,4444.11,15715.140993539362
2021,1775,4807.304355996198,5151.63,13832.155079167682
2021,1776,4678.9789283984765,4819.98,12347.486631016043
2021,1777,4600.60180181435,5151.63,-0.0
2021,1778,4595.968315751642,5549.609999999999,-0.0
2021,1779,4645.522885541768,5593.83,-0.0
2021,1780,4719.816637896729,6323.459999999999,-0.0
2021,1781,4842.931488143647,5638.05,-0.0
2021,1782,5131.192852800333,5151.63,10644.385026737968
2021,1783,5810.896726053874,4620.99,14520.697510075957
2021,1784,6086.631639374973,5217.96,12862.478022854379
2021,1785,5768.645235063085,5240.07,9638.685082720302
2021,1786,5465.973701694352,5262.179999999999,5445.122304062039
2021,1787,5231.807484014152,5837.04,1744.5984181103795
2021,1788,5050.466112627493,4388.91887722896,-0.0
2021,1789,4935.161566968946,3884.6385062174804,-0.0
2021,1790,4848.683157469876,4850.019005861272,-0.0
2021,1791,4787.828154244166,6279.24,450.88814499226646
2021,1792,4767.8804274801605,6013.92,3722.1710591882475
2021,1793,4833.069000234651,5726.49,8911.00329358829
2021,1794,4915.944142522416,5704.38,14724.623185206055
2021,1795,5042.058489814875,6190.8,15384.59227132175
2021,1796,5058.873735950429,6102.36,14790.547482886925
2021,1797,4947.172456992869,5947.589999999999,14679.261276418687
2021,1798,4867.900581916408,7252.079999999999,12745.209882428251
2021,1799,4807.304355996198,6500.339999999998,12316.250634723237
2021,1800,4678.9789283984765,6389.79,11473.013662450852
2021,1801,4600.60180181435,6168.6900000000005,11090.99305107454
2021,1802,4595.968315751642,6013.92,10890.0593790009
2021,1803,4645.522885541768,5881.26,10931.622482670959
2021,1804,4719.816637896729,5770.71,11146.698525131906
2021,1805,4842.931488143647,5615.9400000000005,10644.385026737968
