Year_name,,Elec_transmission,Gas_pipeline
2021,1816,13133.633333333333,192.82981611748735
2021,1817,13584.833333333334,192.82981611748735
2021,1818,14009.288888888888,192.82981611748735
2021,1819,13751.0,192.82981611748735
2021,1820,13186.244444444445,192.82981611748735
2021,1821,13299.277777777777,192.82981611748735
2021,1822,13136.244444444445,192.82981611748735
2021,1823,12728.511111111111,192.82981611748735
2021,1824,12335.211111111112,192.82981611748735
2021,1825,12138.444444444445,192.82981611748735
2021,1826,11967.911111111112,192.82981611748735
2021,1827,11912.966666666667,192.82981611748735
2021,1828,11918.633333333333,192.82981611748735
2021,1829,11954.499999999998,192.82981611748735
2021,1830,11858.22222222222,192.82981611748735
2021,1831,12132.099999999999,192.82981611748735
2021,1832,12259.566666666668,192.82981611748735
2021,1833,12298.766666666666,192.82981611748735
2021,1834,12243.133333333333,192.82981611748735
2021,1835,12058.533333333333,192.82981611748735
2021,1836,11894.266666666666,192.82981611748735
2021,1837,11820.122222222222,192.82981611748735
2021,1838,11895.71111111111,192.82981611748735
2021,1839,11860.0,192.82981611748735
2021,1840,12091.266666666666,192.82981611748735
2021,1841,12446.522222222222,192.82981611748735
2021,1842,13024.877777777776,192.82981611748735
2021,1843,12826.077777777777,192.82981611748735
2021,1844,12326.655555555555,192.82981611748735
2021,1845,12544.055555555555,192.82981611748735
2021,1846,12389.144444444444,192.82981611748735
2021,1847,11987.611111111111,192.82981611748735
2021,1848,11678.455555555556,192.82981611748735
2021,1849,11472.666666666666,192.82981611748735
2021,1850,11447.022222222222,192.82981611748735
2021,1851,11545.244444444443,192.82981611748735
2021,1852,12020.044444444446,192.82981611748735
2021,1853,12740.955555555556,192.82981611748735
2021,1854,13070.322222222223,192.82981611748735
2021,1855,13316.31111111111,192.82981611748735
2021,1856,13223.844444444443,192.82981611748735
2021,1857,13116.611111111111,192.82981611748735
2021,1858,13085.733333333334,192.82981611748735
2021,1859,13015.255555555555,192.82981611748735
2021,1860,12913.966666666665,192.82981611748735
2021,1861,12878.388888888887,192.82981611748735
2021,1862,12720.0,192.82981611748735
2021,1863,12697.811111111112,192.82981611748735
2021,1864,12706.466666666665,192.82981611748735
2021,1865,12830.922222222222,192.82981611748735
2021,1866,13398.577777777777,192.82981611748735
2021,1867,13240.6,192.82981611748735
2021,1868,12706.033333333333,192.82981611748735
2021,1869,12881.099999999999,192.82981611748735
2021,1870,12628.966666666665,192.82981611748735
2021,1871,12138.144444444444,192.82981611748735
2021,1872,11861.377777777778,192.82981611748735
2021,1873,11704.044444444444,192.82981611748735
2021,1874,11687.099999999999,192.82981611748735
2021,1875,11820.033333333335,192.82981611748735
2021,1876,12202.6,192.82981611748735
2021,1877,12845.8,192.82981611748735
2021,1878,13348.41111111111,192.82981611748735
2021,1879,13604.255555555555,192.82981611748735
2021,1880,13549.011111111111,192.82981611748735
2021,1881,13336.5,192.82981611748735
2021,1882,13181.833333333332,192.82981611748735
2021,1883,13150.288888888888,192.82981611748735
2021,1884,13128.633333333333,192.82981611748735
2021,1885,13098.433333333332,192.82981611748735
2021,1886,13056.844444444443,192.82981611748735
2021,1887,13026.899999999998,192.82981611748735
2021,1888,13084.377777777778,192.82981611748735
2021,1889,13265.522222222222,192.82981611748735
2021,1890,13915.933333333332,192.82981611748735
2021,1891,13931.966666666667,192.82981611748735
2021,1892,13362.066666666668,192.82981611748735
2021,1893,13522.677777777777,192.82981611748735
2021,1894,13333.599999999999,192.82981611748735
2021,1895,12946.5,192.82981611748735
2021,1896,12721.944444444443,192.82981611748735
2021,1897,12568.666666666666,192.82981611748735
2021,1898,12499.566666666668,192.82981611748735
2021,1899,12688.988888888889,192.82981611748735
2021,1900,13180.744444444445,192.82981611748735
2021,1901,13940.955555555556,192.82981611748735
2021,1902,14222.277777777777,192.82981611748735
2021,1903,14244.599999999999,192.82981611748735
2021,1904,14169.077777777777,192.82981611748735
2021,1905,13937.788888888888,192.82981611748735
2021,1906,13806.81111111111,192.82981611748735
2021,1907,13694.71111111111,192.82981611748735
2021,1908,13528.18888888889,192.82981611748735
2021,1909,13434.566666666668,192.82981611748735
2021,1910,13308.166666666666,192.82981611748735
2021,1911,13260.266666666666,192.82981611748735
2021,1912,13249.81111111111,192.82981611748735
2021,1913,13366.711111111112,192.82981611748735
2021,1914,13894.777777777777,192.82981611748735
2021,1915,13703.533333333333,192.82981611748735
2021,1916,13011.822222222221,192.82981611748735
2021,1917,12972.288888888888,192.82981611748735
2021,1918,12753.977777777778,192.82981611748735
2021,1919,12172.433333333334,192.82981611748735
2021,1920,11793.677777777777,192.82981611748735
2021,1921,11587.055555555557,192.82981611748735
2021,1922,11506.344444444443,192.82981611748735
2021,1923,11552.688888888888,192.82981611748735
2021,1924,11901.6,192.82981611748735
2021,1925,12616.188888888888,192.82981611748735
2021,1926,12976.72222222222,192.82981611748735
2021,1927,13148.877777777778,192.82981611748735
2021,1928,13111.199999999999,192.82981611748735
2021,1929,13034.722222222223,192.82981611748735
2021,1930,12937.5,192.82981611748735
2021,1931,12845.033333333333,192.82981611748735
2021,1932,12713.333333333332,192.82981611748735
2021,1933,12659.9,192.82981611748735
2021,1934,12680.966666666667,192.82981611748735
2021,1935,12644.944444444445,192.82981611748735
2021,1936,12687.155555555555,192.82981611748735
2021,1937,12759.9,192.82981611748735
2021,1938,13390.211111111112,192.82981611748735
2021,1939,13297.266666666666,192.82981611748735
2021,1940,12757.544444444446,192.82981611748735
2021,1941,12841.166666666666,192.82981611748735
2021,1942,12613.166666666666,192.82981611748735
2021,1943,12127.533333333335,192.82981611748735
2021,1944,11819.055555555555,192.82981611748735
2021,1945,11749.633333333333,192.82981611748735
2021,1946,11755.044444444446,192.82981611748735
2021,1947,11993.788888888888,192.82981611748735
2021,1948,12455.388888888889,192.82981611748735
2021,1949,13172.666666666666,192.82981611748735
2021,1950,13666.611111111111,192.82981611748735
2021,1951,13787.955555555554,192.82981611748735
2021,1952,13678.9,192.82981611748735
2021,1953,13512.644444444442,192.82981611748735
2021,1954,13402.055555555555,192.82981611748735
2021,1955,13264.744444444445,192.82981611748735
2021,1956,13020.855555555556,192.82981611748735
2021,1957,12845.71111111111,192.82981611748735
2021,1958,12710.011111111111,192.82981611748735
2021,1959,12657.622222222222,192.82981611748735
2021,1960,12820.61111111111,192.82981611748735
2021,1961,13069.722222222223,192.82981611748735
2021,1962,13699.788888888888,192.82981611748735
2021,1963,13594.566666666668,192.82981611748735
2021,1964,13067.322222222221,192.82981611748735
2021,1965,13232.222222222223,192.82981611748735
2021,1966,13007.233333333334,192.82981611748735
2021,1967,12591.088888888888,192.82981611748735
2021,1968,12264.777777777777,192.82981611748735
2021,1969,12074.9,192.82981611748735
2021,1970,11982.199999999999,192.82981611748735
2021,1971,12028.677777777777,192.82981611748735
2021,1972,12073.722222222223,192.82981611748735
2021,1973,12083.055555555555,192.82981611748735
2021,1974,12156.9,192.82981611748735
2021,1975,12465.077777777777,192.82981611748735
2021,1976,12608.31111111111,192.82981611748735
2021,1977,12618.0,192.82981611748735
2021,1978,12570.9,192.82981611748735
2021,1979,12462.3,192.82981611748735
2021,1980,12396.788888888888,192.82981611748735
2021,1981,12325.222222222223,192.82981611748735
2021,1982,12358.022222222222,192.82981611748735
2021,1983,12479.18888888889,192.82981611748735
2021,1984,12751.933333333332,192.82981611748735
2021,1985,12966.266666666666,192.82981611748735
2021,1986,13362.388888888889,192.82981611748735
2021,1987,13046.855555555556,192.82981611748735
2021,1988,12349.12222222222,192.82981611748735
2021,1989,12457.844444444443,192.82981611748735
2021,1990,12287.944444444443,192.82981611748735
2021,1991,11844.544444444444,192.82981611748735
2021,1992,11468.488888888887,192.82981611748735
2021,1993,11247.933333333332,192.82981611748735
2021,1994,11188.244444444445,192.82981611748735
2021,1995,11240.77777777778,192.82981611748735
2021,1996,11334.677777777777,192.82981611748735
2021,1997,11136.455555555554,192.82981611748735
2021,1998,11348.877777777778,192.82981611748735
2021,1999,11623.955555555554,192.82981611748735
2021,2000,11802.099999999999,192.82981611748735
2021,2001,11818.31111111111,192.82981611748735
2021,2002,11665.555555555555,192.82981611748735
2021,2003,11485.655555555555,192.82981611748735
2021,2004,11454.033333333333,192.82981611748735
2021,2005,11320.300000000001,192.82981611748735
2021,2006,11320.477777777778,192.82981611748735
2021,2007,11432.844444444443,192.82981611748735
2021,2008,11719.966666666665,192.82981611748735
2021,2009,11998.566666666666,192.82981611748735
2021,2010,12492.755555555555,192.82981611748735
2021,2011,12292.088888888888,192.82981611748735
2021,2012,12531.6,192.82981611748735
2021,2013,12453.01111111111,192.82981611748735
2021,2014,12151.988888888889,192.82981611748735
2021,2015,11858.377777777778,192.82981611748735
2021,2016,11670.0,192.82981611748735
2021,2017,11682.166666666668,192.82981611748735
2021,2018,11839.677777777777,192.82981611748735
2021,2019,12342.444444444445,192.82981611748735
2021,2020,13391.555555555555,192.82981611748735
2021,2021,13798.044444444444,192.82981611748735
2021,2022,14005.966666666667,192.82981611748735
2021,2023,13956.988888888889,192.82981611748735
2021,2024,13666.677777777777,192.82981611748735
2021,2025,13427.444444444445,192.82981611748735
2021,2026,13223.41111111111,192.82981611748735
2021,2027,12977.377777777776,192.82981611748735
2021,2028,12796.755555555555,192.82981611748735
2021,2029,12662.766666666666,192.82981611748735
2021,2030,12580.266666666666,192.82981611748735
2021,2031,12633.3,192.82981611748735
2021,2032,12688.777777777777,192.82981611748735
2021,2033,12858.255555555555,192.82981611748735
2021,2034,13329.233333333332,192.82981611748735
2021,2035,13057.933333333332,192.82981611748735
2021,2036,13137.8,192.82981611748735
2021,2037,12983.733333333334,192.82981611748735
2021,2038,12579.111111111111,192.82981611748735
2021,2039,12271.188888888888,192.82981611748735
2021,2040,12065.977777777776,192.82981611748735
2021,2041,12127.099999999999,192.82981611748735
2021,2042,12340.58888888889,192.82981611748735
2021,2043,12880.222222222223,192.82981611748735
2021,2044,13783.777777777777,192.82981611748735
2021,2045,14157.522222222222,192.82981611748735
2021,2046,14184.622222222222,192.82981611748735
2021,2047,13917.866666666667,192.82981611748735
2021,2048,13702.044444444444,192.82981611748735
2021,2049,13519.81111111111,192.82981611748735
2021,2050,13326.31111111111,192.82981611748735
2021,2051,13188.155555555555,192.82981611748735
2021,2052,13129.1,192.82981611748735
2021,2053,13027.166666666668,192.82981611748735
2021,2054,12922.099999999999,192.82981611748735
2021,2055,12891.244444444445,192.82981611748735
2021,2056,12942.466666666665,192.82981611748735
2021,2057,13177.066666666668,192.82981611748735
2021,2058,13551.577777777777,192.82981611748735
2021,2059,13237.488888888889,192.82981611748735
2021,2060,13217.288888888888,192.82981611748735
2021,2061,13056.166666666666,192.82981611748735
2021,2062,12662.977777777778,192.82981611748735
2021,2063,12411.922222222222,192.82981611748735
2021,2064,12207.833333333332,192.82981611748735
2021,2065,12164.677777777777,192.82981611748735
2021,2066,12323.444444444445,192.82981611748735
2021,2067,12809.866666666665,192.82981611748735
2021,2068,13683.466666666667,192.82981611748735
2021,2069,13972.966666666667,192.82981611748735
2021,2070,14080.51111111111,192.82981611748735
2021,2071,13893.477777777776,192.82981611748735
2021,2072,13602.244444444445,192.82981611748735
2021,2073,13394.12222222222,192.82981611748735
2021,2074,13287.444444444445,192.82981611748735
2021,2075,13012.366666666665,192.82981611748735
2021,2076,12878.822222222223,192.82981611748735
2021,2077,12679.844444444445,192.82981611748735
2021,2078,12572.811111111112,192.82981611748735
2021,2079,12656.72222222222,192.82981611748735
2021,2080,12751.088888888888,192.82981611748735
2021,2081,12960.133333333333,192.82981611748735
2021,2082,13432.488888888889,192.82981611748735
2021,2083,13153.0,192.82981611748735
2021,2084,13097.4,192.82981611748735
2021,2085,12958.044444444444,192.82981611748735
2021,2086,12511.566666666666,192.82981611748735
2021,2087,12214.377777777778,192.82981611748735
2021,2088,12071.199999999999,192.82981611748735
2021,2089,12087.7,192.82981611748735
2021,2090,12254.333333333332,192.82981611748735
2021,2091,12696.5,192.82981611748735
2021,2092,13614.733333333334,192.82981611748735
2021,2093,13901.0,192.82981611748735
2021,2094,14030.6,192.82981611748735
2021,2095,13907.155555555555,192.82981611748735
2021,2096,13625.68888888889,192.82981611748735
2021,2097,13401.62222222222,192.82981611748735
2021,2098,13159.699999999999,192.82981611748735
2021,2099,12832.955555555554,192.82981611748735
2021,2100,12623.655555555557,192.82981611748735
2021,2101,12421.255555555554,192.82981611748735
2021,2102,12319.599999999999,192.82981611748735
2021,2103,12300.166666666666,192.82981611748735
2021,2104,12314.366666666667,192.82981611748735
2021,2105,12535.177777777777,192.82981611748735
2021,2106,12979.533333333333,192.82981611748735
2021,2107,12794.322222222221,192.82981611748735
2021,2108,12796.222222222223,192.82981611748735
2021,2109,12642.5,192.82981611748735
2021,2110,12237.677777777777,192.82981611748735
2021,2111,11880.633333333333,192.82981611748735
2021,2112,11683.055555555555,192.82981611748735
2021,2113,11658.8,192.82981611748735
2021,2114,11751.58888888889,192.82981611748735
2021,2115,11963.744444444445,192.82981611748735
2021,2116,12100.177777777777,192.82981611748735
2021,2117,12119.533333333333,192.82981611748735
2021,2118,12380.422222222222,192.82981611748735
2021,2119,12397.755555555555,192.82981611748735
2021,2120,12239.08888888889,192.82981611748735
2021,2121,12084.4,192.82981611748735
2021,2122,11833.711111111112,192.82981611748735
2021,2123,11603.122222222222,192.82981611748735
2021,2124,11434.655555555555,192.82981611748735
2021,2125,11413.27777777778,192.82981611748735
2021,2126,11432.066666666668,192.82981611748735
2021,2127,11500.433333333332,192.82981611748735
2021,2128,11699.18888888889,192.82981611748735
2021,2129,11928.08888888889,192.82981611748735
2021,2130,12316.955555555556,192.82981611748735
2021,2131,12254.08888888889,192.82981611748735
2021,2132,12421.577777777777,192.82981611748735
2021,2133,12379.977777777776,192.82981611748735
2021,2134,12088.155555555555,192.82981611748735
2021,2135,11789.0,192.82981611748735
2021,2136,11579.166666666666,192.82981611748735
2021,2137,11507.633333333333,192.82981611748735
2021,2138,11608.444444444445,192.82981611748735
2021,2139,11826.422222222223,192.82981611748735
2021,2140,11919.888888888889,192.82981611748735
2021,2141,11954.066666666666,192.82981611748735
2021,2142,12183.577777777777,192.82981611748735
2021,2143,12246.011111111111,192.82981611748735
2021,2144,12058.366666666667,192.82981611748735
2021,2145,11843.9,192.82981611748735
2021,2146,11550.266666666666,192.82981611748735
2021,2147,11373.655555555557,192.82981611748735
2021,2148,11281.011111111111,192.82981611748735
2021,2149,11231.633333333333,192.82981611748735
2021,2150,11258.9,192.82981611748735
2021,2151,11419.877777777778,192.82981611748735
2021,2152,11655.288888888888,192.82981611748735
2021,2153,11883.833333333334,192.82981611748735
2021,2154,12168.922222222223,192.82981611748735
2021,2155,12108.366666666667,192.82981611748735
2021,2156,12243.977777777778,192.82981611748735
2021,2157,12135.5,192.82981611748735
2021,2158,11920.788888888888,192.82981611748735
2021,2159,11604.377777777778,192.82981611748735
2021,2160,11428.944444444443,192.82981611748735
2021,2161,11398.688888888888,192.82981611748735
2021,2162,11444.366666666667,192.82981611748735
2021,2163,11579.166666666666,192.82981611748735
2021,2164,11617.9,192.82981611748735
2021,2165,11586.311111111112,192.82981611748735
2021,2166,11749.766666666668,192.82981611748735
2021,2167,11784.18888888889,192.82981611748735
2021,2168,11793.533333333333,192.82981611748735
2021,2169,11660.9,192.82981611748735
2021,2170,11479.522222222222,192.82981611748735
2021,2171,11271.633333333333,192.82981611748735
2021,2172,11075.188888888888,192.82981611748735
2021,2173,10986.555555555555,192.82981611748735
2021,2174,10963.766666666666,192.82981611748735
2021,2175,11103.766666666666,192.82981611748735
2021,2176,11289.111111111111,192.82981611748735
2021,2177,11527.099999999999,192.82981611748735
2021,2178,11868.655555555557,192.82981611748735
2021,2179,11794.71111111111,192.82981611748735
2021,2180,12034.588888888888,192.82981611748735
2021,2181,11949.066666666666,192.82981611748735
2021,2182,11532.733333333332,192.82981611748735
2021,2183,11186.211111111112,192.82981611748735
2021,2184,10993.077777777778,192.82981611748735
2021,2185,10936.266666666666,192.82981611748735
2021,2186,10997.7,192.82981611748735
2021,2187,11192.488888888889,192.82981611748735
2021,2188,11295.855555555556,192.82981611748735
2021,2189,11203.0,192.82981611748735
2021,2190,11534.211111111112,192.82981611748735
2021,2191,11800.066666666666,192.82981611748735
2021,2192,11972.9,192.82981611748735
2021,2193,12051.733333333332,192.82981611748735
2021,2194,12056.044444444446,192.82981611748735
2021,2195,11927.866666666667,192.82981611748735
2021,2196,11854.0,192.82981611748735
2021,2197,11864.91111111111,192.82981611748735
2021,2198,11917.244444444445,192.82981611748735
2021,2199,12004.255555555555,192.82981611748735
2021,2200,12129.877777777778,192.82981611748735
2021,2201,12218.622222222222,192.82981611748735
2021,2202,12449.91111111111,192.82981611748735
2021,2203,12236.511111111111,192.82981611748735
2021,2204,12325.4,192.82981611748735
2021,2205,12198.21111111111,192.82981611748735
2021,2206,11764.966666666665,192.82981611748735
2021,2207,11442.833333333332,192.82981611748735
2021,2208,11267.977777777778,192.82981611748735
2021,2209,11181.144444444444,192.82981611748735
2021,2210,11315.044444444446,192.82981611748735
2021,2211,11829.544444444444,192.82981611748735
2021,2212,12557.277777777777,192.82981611748735
2021,2213,12961.888888888889,192.82981611748735
2021,2214,13186.855555555556,192.82981611748735
2021,2215,13128.199999999999,192.82981611748735
2021,2216,12939.055555555555,192.82981611748735
2021,2217,12950.388888888889,192.82981611748735
2021,2218,12847.655555555555,192.82981611748735
2021,2219,12692.833333333332,192.82981611748735
2021,2220,12559.511111111111,192.82981611748735
2021,2221,12444.688888888888,192.82981611748735
2021,2222,12295.211111111112,192.82981611748735
2021,2223,12218.455555555556,192.82981611748735
2021,2224,12232.800000000001,192.82981611748735
2021,2225,12397.677777777777,192.82981611748735
2021,2226,12683.044444444444,192.82981611748735
2021,2227,12575.822222222221,192.82981611748735
2021,2228,12605.488888888889,192.82981611748735
2021,2229,12488.677777777777,192.82981611748735
2021,2230,12086.122222222222,192.82981611748735
2021,2231,11726.022222222222,192.82981611748735
2021,2232,11546.677777777777,192.82981611748735
2021,2233,11528.166666666666,192.82981611748735
2021,2234,11691.088888888888,192.82981611748735
2021,2235,12194.766666666668,192.82981611748735
2021,2236,12855.5,192.82981611748735
2021,2237,13254.644444444444,192.82981611748735
2021,2238,13291.444444444443,192.82981611748735
2021,2239,13125.633333333333,192.82981611748735
2021,2240,12818.622222222222,192.82981611748735
2021,2241,12642.433333333334,192.82981611748735
2021,2242,12496.244444444445,192.82981611748735
2021,2243,12308.933333333334,192.82981611748735
2021,2244,12218.977777777778,192.82981611748735
2021,2245,12206.355555555554,192.82981611748735
2021,2246,12168.22222222222,192.82981611748735
2021,2247,12228.977777777778,192.82981611748735
2021,2248,12350.488888888889,192.82981611748735
2021,2249,12474.855555555556,192.82981611748735
2021,2250,12569.9,192.82981611748735
2021,2251,12292.255555555555,192.82981611748735
2021,2252,12226.4,192.82981611748735
2021,2253,11978.08888888889,192.82981611748735
2021,2254,11484.688888888888,192.82981611748735
2021,2255,11096.011111111111,192.82981611748735
2021,2256,10819.466666666667,192.82981611748735
2021,2257,10675.6,192.82981611748735
2021,2258,10723.11111111111,192.82981611748735
2021,2259,11169.333333333332,192.82981611748735
2021,2260,11887.688888888888,192.82981611748735
2021,2261,12343.433333333332,192.82981611748735
2021,2262,12477.644444444442,192.82981611748735
2021,2263,12630.68888888889,192.82981611748735
2021,2264,12546.244444444445,192.82981611748735
2021,2265,12589.155555555555,192.82981611748735
2021,2266,12473.422222222222,192.82981611748735
2021,2267,12307.255555555555,192.82981611748735
2021,2268,12253.611111111111,192.82981611748735
2021,2269,12172.9,192.82981611748735
2021,2270,12131.066666666666,192.82981611748735
2021,2271,12081.655555555555,192.82981611748735
2021,2272,12036.344444444443,192.82981611748735
2021,2273,12122.822222222223,192.82981611748735
2021,2274,12234.522222222222,192.82981611748735
2021,2275,11968.755555555554,192.82981611748735
2021,2276,11882.244444444445,192.82981611748735
2021,2277,11632.111111111111,192.82981611748735
2021,2278,11097.477777777776,192.82981611748735
2021,2279,10770.077777777777,192.82981611748735
2021,2280,10633.177777777779,192.82981611748735
2021,2281,10515.555555555555,192.82981611748735
2021,2282,10603.066666666668,192.82981611748735
2021,2283,11046.988888888889,192.82981611748735
2021,2284,11774.211111111112,192.82981611748735
2021,2285,12170.71111111111,192.82981611748735
2021,2286,12465.81111111111,192.82981611748735
2021,2287,12554.277777777777,192.82981611748735
2021,2288,12525.122222222222,192.82981611748735
2021,2289,12563.566666666666,192.82981611748735
2021,2290,12509.144444444444,192.82981611748735
2021,2291,12396.433333333334,192.82981611748735
2021,2292,12309.844444444445,192.82981611748735
2021,2293,12192.477777777776,192.82981611748735
2021,2294,12163.055555555555,192.82981611748735
2021,2295,12196.088888888888,192.82981611748735
2021,2296,12213.766666666666,192.82981611748735
2021,2297,12306.466666666665,192.82981611748735
2021,2298,12458.722222222223,192.82981611748735
2021,2299,12237.733333333332,192.82981611748735
2021,2300,12185.033333333335,192.82981611748735
2021,2301,11930.644444444444,192.82981611748735
2021,2302,11469.566666666668,192.82981611748735
2021,2303,11090.0,192.82981611748735
2021,2304,10875.966666666667,192.82981611748735
2021,2305,10784.41111111111,192.82981611748735
2021,2306,10808.677777777777,192.82981611748735
2021,2307,11000.344444444443,192.82981611748735
2021,2308,11091.711111111112,192.82981611748735
2021,2309,11150.277777777777,192.82981611748735
2021,2310,11349.388888888889,192.82981611748735
2021,2311,11395.566666666668,192.82981611748735
2021,2312,11293.066666666668,192.82981611748735
2021,2313,11226.544444444444,192.82981611748735
2021,2314,11146.644444444444,192.82981611748735
2021,2315,11004.022222222224,192.82981611748735
2021,2316,10895.544444444444,192.82981611748735
2021,2317,10963.722222222223,192.82981611748735
2021,2318,11111.477777777778,192.82981611748735
2021,2319,11284.744444444445,192.82981611748735
2021,2320,11571.166666666666,192.82981611748735
2021,2321,11645.155555555555,192.82981611748735
2021,2322,11619.8,192.82981611748735
2021,2323,11600.333333333332,192.82981611748735
2021,2324,11621.988888888889,192.82981611748735
2021,2325,11506.41111111111,192.82981611748735
2021,2326,11073.066666666668,192.82981611748735
2021,2327,10654.499999999998,192.82981611748735
2021,2328,10362.822222222223,192.82981611748735
2021,2329,10339.533333333333,192.82981611748735
2021,2330,10381.333333333334,192.82981611748735
2021,2331,10392.055555555557,192.82981611748735
2021,2332,10398.155555555555,192.82981611748735
2021,2333,10411.488888888889,192.82981611748735
2021,2334,10624.466666666667,192.82981611748735
2021,2335,10792.144444444444,192.82981611748735
2021,2336,10921.944444444443,192.82981611748735
2021,2337,10879.499999999998,192.82981611748735
2021,2338,10776.999999999998,192.82981611748735
2021,2339,10738.777777777777,192.82981611748735
2021,2340,10560.111111111111,192.82981611748735
2021,2341,10415.066666666666,192.82981611748735
2021,2342,10450.066666666666,192.82981611748735
2021,2343,10608.11111111111,192.82981611748735
2021,2344,10768.822222222223,192.82981611748735
2021,2345,11027.099999999999,192.82981611748735
2021,2346,11193.611111111111,192.82981611748735
2021,2347,11095.71111111111,192.82981611748735
2021,2348,11325.58888888889,192.82981611748735
2021,2349,11233.333333333334,192.82981611748735
2021,2350,10838.577777777777,192.82981611748735
2021,2351,10451.577777777778,192.82981611748735
2021,2352,10294.077777777778,192.82981611748735
2021,2353,10270.188888888888,192.82981611748735
2021,2354,10372.344444444445,192.82981611748735
2021,2355,10719.4,192.82981611748735
2021,2356,11423.233333333334,192.82981611748735
2021,2357,11956.6,192.82981611748735
2021,2358,12204.066666666666,192.82981611748735
2021,2359,12266.288888888888,192.82981611748735
2021,2360,12194.055555555555,192.82981611748735
2021,2361,12185.944444444445,192.82981611748735
2021,2362,12019.211111111112,192.82981611748735
2021,2363,11836.833333333332,192.82981611748735
2021,2364,11736.0,192.82981611748735
2021,2365,11709.322222222221,192.82981611748735
2021,2366,11707.177777777777,192.82981611748735
2021,2367,11664.477777777778,192.82981611748735
2021,2368,11601.822222222221,192.82981611748735
2021,2369,11728.455555555556,192.82981611748735
2021,2370,11885.322222222223,192.82981611748735
2021,2371,11752.811111111112,192.82981611748735
2021,2372,11776.544444444444,192.82981611748735
2021,2373,11513.877777777778,192.82981611748735
2021,2374,11060.422222222222,192.82981611748735
2021,2375,10749.155555555555,192.82981611748735
2021,2376,10628.822222222223,192.82981611748735
2021,2377,10566.41111111111,192.82981611748735
2021,2378,10684.611111111111,192.82981611748735
2021,2379,11057.199999999999,192.82981611748735
2021,2380,11647.077777777778,192.82981611748735
2021,2381,12040.444444444443,192.82981611748735
2021,2382,12161.81111111111,192.82981611748735
2021,2383,12087.666666666666,192.82981611748735
2021,2384,11917.533333333335,192.82981611748735
2021,2385,11815.111111111111,192.82981611748735
2021,2386,11687.31111111111,192.82981611748735
2021,2387,11416.188888888888,192.82981611748735
2021,2388,11327.477777777776,192.82981611748735
2021,2389,11284.344444444445,192.82981611748735
2021,2390,11247.733333333332,192.82981611748735
2021,2391,11239.355555555556,192.82981611748735
2021,2392,11209.91111111111,192.82981611748735
2021,2393,11354.355555555556,192.82981611748735
2021,2394,11598.944444444443,192.82981611748735
2021,2395,11674.31111111111,192.82981611748735
2021,2396,11819.666666666668,192.82981611748735
2021,2397,11608.18888888889,192.82981611748735
2021,2398,11200.377777777778,192.82981611748735
2021,2399,10866.822222222221,192.82981611748735
2021,2400,10681.022222222222,192.82981611748735
2021,2401,10630.233333333332,192.82981611748735
2021,2402,10809.08888888889,192.82981611748735
2021,2403,11171.522222222224,192.82981611748735
2021,2404,11863.777777777777,192.82981611748735
2021,2405,12392.044444444444,192.82981611748735
2021,2406,12369.733333333334,192.82981611748735
2021,2407,12190.51111111111,192.82981611748735
2021,2408,11968.8,192.82981611748735
2021,2409,11789.91111111111,192.82981611748735
2021,2410,11712.011111111111,192.82981611748735
2021,2411,11470.988888888887,192.82981611748735
2021,2412,11348.877777777778,192.82981611748735
2021,2413,11297.177777777777,192.82981611748735
2021,2414,11177.911111111112,192.82981611748735
2021,2415,11159.22222222222,192.82981611748735
2021,2416,11215.388888888889,192.82981611748735
2021,2417,11452.455555555554,192.82981611748735
2021,2418,11571.888888888889,192.82981611748735
2021,2419,11557.099999999999,192.82981611748735
2021,2420,11623.533333333333,192.82981611748735
2021,2421,11522.777777777777,192.82981611748735
2021,2422,11076.077777777777,192.82981611748735
2021,2423,10697.777777777777,192.82981611748735
2021,2424,10540.488888888889,192.82981611748735
2021,2425,10547.644444444444,192.82981611748735
2021,2426,10668.588888888888,192.82981611748735
2021,2427,11050.9,192.82981611748735
2021,2428,11690.5,192.82981611748735
2021,2429,12190.288888888888,192.82981611748735
2021,2430,12258.477777777776,192.82981611748735
2021,2431,12144.499999999998,192.82981611748735
2021,2432,11899.0,192.82981611748735
2021,2433,11675.444444444443,192.82981611748735
2021,2434,11556.566666666666,192.82981611748735
2021,2435,11338.933333333334,192.82981611748735
2021,2436,11265.300000000001,192.82981611748735
2021,2437,11111.366666666667,192.82981611748735
2021,2438,11051.733333333332,192.82981611748735
2021,2439,10991.6,192.82981611748735
2021,2440,10973.288888888888,192.82981611748735
2021,2441,11164.333333333332,192.82981611748735
2021,2442,11355.433333333332,192.82981611748735
2021,2443,11487.333333333334,192.82981611748735
2021,2444,11561.72222222222,192.82981611748735
2021,2445,11439.177777777777,192.82981611748735
2021,2446,10923.588888888888,192.82981611748735
2021,2447,10611.422222222223,192.82981611748735
2021,2448,10477.288888888888,192.82981611748735
2021,2449,10446.155555555557,192.82981611748735
2021,2450,10615.855555555556,192.82981611748735
2021,2451,10989.955555555554,192.82981611748735
2021,2452,11699.844444444445,192.82981611748735
2021,2453,12164.8,192.82981611748735
2021,2454,12263.255555555555,192.82981611748735
2021,2455,12115.488888888889,192.82981611748735
2021,2456,11829.81111111111,192.82981611748735
2021,2457,11667.31111111111,192.82981611748735
2021,2458,11408.522222222222,192.82981611748735
