Year_name,,Geo_PP,Solar_PP
2021,4174,-0.0,-0.0
2021,4175,-0.0,-0.0
2021,4176,-0.0,-0.0
2021,4177,-0.0,-0.0
2021,4178,-0.0,-0.0
2021,4179,-0.0,-0.0
2021,4180,-0.0,-0.0
2021,4181,-0.0,310.38
2021,4182,-0.0,1463.22
2021,4183,-0.0,1995.3
2021,4184,-0.0,2394.36
2021,4185,-0.0,5453.82
2021,4186,-0.0,11040.66
2021,4187,-0.0,12355.537467082419
2021,4188,-0.0,12348.69
2021,4189,-0.0,9599.61
2021,4190,-0.0,7981.2
2021,4191,-0.0,6695.339999999999
2021,4192,-0.0,6030.240000000001
2021,4193,-0.0,5719.86
2021,4194,-0.0,3059.46
2021,4195,-0.0,1041.99
2021,4196,-0.0,22.17
2021,4197,-0.0,-0.0
2021,4198,-0.0,-0.0
2021,4199,-0.0,-0.0
2021,4200,-0.0,-0.0
2021,4201,-0.0,-0.0
2021,4202,-0.0,-0.0
2021,4203,-0.0,-0.0
2021,4204,-0.0,-0.0
2021,4205,-0.0,243.86999999999995
2021,4206,-0.0,1352.37
2021,4207,-0.0,3192.4799999999996
2021,4208,-0.0,5387.3099999999995
2021,4209,-0.0,8092.05
2021,4210,-0.0,9976.5
2021,4211,-0.0,8690.640000000001
2021,4212,-0.0,7160.91
2021,4213,-0.0,8136.3899999999985
2021,4214,-0.0,10641.6
2021,4215,-0.0,11195.85
2021,4216,-0.0,9089.699999999999
2021,4217,-0.0,6096.750000000001
2021,4218,-0.0,3037.29
2021,4219,-0.0,997.65
2021,4220,-0.0,66.51
2021,4221,-0.0,-0.0
2021,4222,-0.0,-0.0
2021,4223,-0.0,-0.0
2021,4224,-0.0,-0.0
2021,4225,-0.0,-0.0
2021,4226,-0.0,-0.0
2021,4227,-0.0,-0.0
2021,4228,-0.0,-0.0
2021,4229,-0.0,266.04
2021,4230,-0.0,1041.99
2021,4231,-0.0,3901.919999999999
2021,4232,-0.0,7404.780000000001
2021,4233,-0.0,10486.41
2021,4234,-0.0,12769.919999999998
2021,4235,-0.0,14188.800000000001
2021,4236,-0.0,14765.22
2021,4237,-0.0,14787.39
2021,4238,-0.0,13789.739999999998
2021,4239,-0.0,12016.14
2021,4240,-0.0,9444.42
2021,4241,-0.0,6251.94
2021,4242,-0.0,2882.1
2021,4243,-0.0,798.1199999999999
2021,4244,-0.0,66.51
2021,4245,-0.0,-0.0
2021,4246,-0.0,-0.0
2021,4247,-0.0,-0.0
2021,4248,-0.0,-0.0
2021,4249,-0.0,-0.0
2021,4250,-0.0,-0.0
2021,4251,-0.0,-0.0
2021,4252,-0.0,-0.0
2021,4253,-0.0,266.04
2021,4254,-0.0,1064.16
2021,4255,-0.0,3857.5799999999995
2021,4256,-0.0,7338.27
2021,4257,-0.0,10375.560000000001
2021,4258,-0.0,12415.199999999999
2021,4259,-0.0,13856.25
2021,4260,-0.0,14432.67
2021,4261,-0.0,14321.82
2021,4262,-0.0,13324.17
2021,4263,-0.0,11572.739999999998
2021,4264,-0.0,9067.529999999999
2021,4265,-0.0,6008.07
2021,4266,-0.0,2859.93
2021,4267,-0.0,864.63
2021,4268,-0.0,44.34
2021,4269,-0.0,-0.0
2021,4270,-0.0,-0.0
2021,4271,-0.0,-0.0
2021,4272,-0.0,-0.0
2021,4273,-0.0,-0.0
2021,4274,-0.0,-0.0
2021,4275,-0.0,-0.0
2021,4276,-0.0,-0.0
2021,4277,-0.0,266.04
2021,4278,-0.0,1019.8199999999999
2021,4279,-0.0,3924.0899999999997
2021,4280,-0.0,7338.27
2021,4281,-0.0,10198.199999999999
2021,4282,-0.0,12370.86
2021,4283,-0.0,13967.1
2021,4284,-0.0,14632.199999999999
2021,4285,-0.0,14321.82
2021,4286,-0.0,13324.17
2021,4287,-0.0,11417.550000000001
2021,4288,-0.0,8601.960000000001
2021,4289,-0.0,5498.16
2021,4290,-0.0,2726.91
2021,4291,-0.0,908.97
2021,4292,-0.0,44.34
2021,4293,-0.0,-0.0
2021,4294,-0.0,-0.0
2021,4295,-0.0,-0.0
2021,4296,-0.0,-0.0
2021,4297,-0.0,-0.0
2021,4298,-0.0,-0.0
2021,4299,-0.0,-0.0
2021,4300,-0.0,-0.0
2021,4301,-0.0,266.04
2021,4302,-0.0,1041.99
2021,4303,-0.0,3879.749999999999
2021,4304,-0.0,7404.780000000001
2021,4305,-0.0,10530.75
2021,4306,-0.0,13080.3
2021,4307,-0.0,14521.35
2021,4308,-0.0,15097.77
2021,4309,-0.0,14853.900000000001
2021,4310,-0.0,13856.25
2021,4311,-0.0,12060.480000000001
2021,4312,-0.0,9488.76
2021,4313,-0.0,6296.28
2021,4314,-0.0,2882.1
2021,4315,-0.0,731.61
2021,4316,-0.0,44.34
2021,4317,-0.0,-0.0
2021,4318,-0.0,-0.0
2021,4319,-0.0,-0.0
2021,4320,-0.0,-0.0
2021,4321,-0.0,-0.0
2021,4322,-0.0,-0.0
2021,4323,-0.0,-0.0
2021,4324,-0.0,-0.0
2021,4325,-0.0,266.04
2021,4326,-0.0,1175.01
2021,4327,-0.0,3813.24
2021,4328,-0.0,6917.04
2021,4329,-0.0,9976.5
2021,4330,-0.0,11949.630000000001
2021,4331,-0.0,13412.85
2021,4332,-0.0,13900.59
2021,4333,-0.0,12902.939999999999
2021,4334,-0.0,11661.42
2021,4335,-0.0,10198.199999999999
2021,4336,-0.0,8313.75
2021,4337,-0.0,5719.86
2021,4338,-0.0,2859.93
2021,4339,-0.0,931.1400000000001
2021,4340,-0.0,44.34
2021,4341,-0.0,-0.0
2021,4342,-0.0,-0.0
2021,4343,-0.0,-0.0
2021,4344,-0.0,-0.0
2021,4345,-0.0,-0.0
2021,4346,-0.0,-0.0
2021,4347,-0.0,-0.0
2021,4348,-0.0,-0.0
2021,4349,-0.0,133.02
2021,4350,-0.0,842.4599999999999
2021,4351,-0.0,2106.15
2021,4352,-0.0,4212.3
2021,4353,-0.0,7449.120000000001
2021,4354,-0.0,10663.77
2021,4355,-0.0,12415.199999999999
2021,4356,-0.0,12902.939999999999
2021,4357,-0.0,12237.84
2021,4358,-0.0,11018.489999999998
2021,4359,-0.0,9001.02
2021,4360,-0.0,7271.76
2021,4361,-0.0,5276.46
2021,4362,-0.0,2882.1
2021,4363,-0.0,997.65
2021,4364,-0.0,44.34
2021,4365,-0.0,-0.0
2021,4366,-0.0,-0.0
2021,4367,-0.0,-0.0
2021,4368,-0.0,-0.0
2021,4369,-0.0,-0.0
2021,4370,-0.0,-0.0
2021,4371,-0.0,-0.0
2021,4372,-0.0,-0.0
2021,4373,-0.0,266.04
2021,4374,-0.0,1285.8600000000001
2021,4375,-0.0,4012.7700000000004
2021,4376,-0.0,7316.099999999999
2021,4377,-0.0,10153.86
2021,4378,-0.0,12237.84
2021,4379,-0.0,13368.51
2021,4380,-0.0,12260.01
2021,4381,-0.0,10708.109999999999
2021,4382,-0.0,8601.960000000001
2021,4383,-0.0,6739.679999999999
2021,4384,-0.0,6052.410000000001
2021,4385,-0.0,3968.4299999999994
2021,4386,-0.0,1995.3
2021,4387,-0.0,687.27
2021,4388,-0.0,22.17
2021,4389,-0.0,-0.0
2021,4390,-0.0,-0.0
2021,4391,-0.0,-0.0
2021,4392,-0.0,-0.0
2021,4393,-0.0,-0.0
2021,4394,-0.0,-0.0
2021,4395,-0.0,-0.0
2021,4396,-0.0,-0.0
2021,4397,-0.0,44.34
2021,4398,-0.0,665.1
2021,4399,-0.0,1906.62
2021,4400,-0.0,3724.5600000000004
2021,4401,-0.0,6296.28
2021,4402,-0.0,8890.17
2021,4403,-0.0,11705.76
2021,4404,-0.0,13967.1
2021,4405,-0.0,14676.54
2021,4406,-0.0,13568.039999999999
2021,4407,-0.0,11461.89
2021,4408,-0.0,8890.17
2021,4409,-0.0,5963.7300000000005
2021,4410,-0.0,3037.29
2021,4411,-0.0,997.65
2021,4412,-0.0,44.34
2021,4413,-0.0,-0.0
2021,4414,-0.0,-0.0
2021,4415,-0.0,-0.0
2021,4416,-0.0,-0.0
2021,4417,-0.0,-0.0
2021,4418,-0.0,-0.0
2021,4419,-0.0,-0.0
2021,4420,-0.0,-0.0
2021,4421,-0.0,221.70000000000002
2021,4422,-0.0,953.31
2021,4423,-0.0,3968.4299999999994
2021,4424,-0.0,7648.65
2021,4425,-0.0,10774.619999999999
2021,4426,-0.0,13191.15
2021,4427,-0.0,14720.880000000001
2021,4428,-0.0,15385.979999999998
2021,4429,-0.0,15186.449999999999
2021,4430,-0.0,14210.97
2021,4431,-0.0,12415.199999999999
2021,4432,-0.0,9821.31
2021,4433,-0.0,6540.15
2021,4434,-0.0,2992.9500000000003
2021,4435,-0.0,731.61
2021,4436,-0.0,44.34
2021,4437,-0.0,-0.0
2021,4438,-0.0,-0.0
2021,4439,-0.0,-0.0
2021,4440,-0.0,-0.0
2021,4441,-0.0,-0.0
2021,4442,-0.0,-0.0
2021,4443,-0.0,-0.0
2021,4444,-0.0,-0.0
2021,4445,-0.0,221.70000000000002
2021,4446,-0.0,864.63
2021,4447,-0.0,3924.0899999999997
2021,4448,-0.0,7537.8
2021,4449,-0.0,10663.77
2021,4450,-0.0,12991.619999999999
2021,4451,-0.0,14454.84
2021,4452,-0.0,15053.429999999998
2021,4453,-0.0,14765.22
2021,4454,-0.0,13745.4
2021,4455,-0.0,11927.460000000001
2021,4456,-0.0,9333.57
2021,4457,-0.0,6141.089999999999
2021,4458,-0.0,2859.93
2021,4459,-0.0,820.29
2021,4460,-0.0,22.17
2021,4461,-0.0,-0.0
2021,4462,-0.0,-0.0
2021,4463,-0.0,-0.0
2021,4464,-0.0,-0.0
2021,4465,-0.0,-0.0
2021,4466,-0.0,-0.0
2021,4467,-0.0,-0.0
2021,4468,516.9810280674983,-0.0
2021,4469,-0.0,177.36
2021,4470,-0.0,1219.35
2021,4471,-0.0,3879.749999999999
2021,4472,-0.0,6983.55
2021,4473,-0.0,7670.82
2021,4474,-0.0,9200.55
2021,4475,-0.0,10375.560000000001
2021,4476,-0.0,10087.35
2021,4477,-0.0,13257.659999999998
2021,4478,-0.0,13701.06
2021,4479,-0.0,11993.97
2021,4480,-0.0,9333.57
2021,4481,-0.0,6118.92
2021,4482,-0.0,2859.93
2021,4483,-0.0,864.63
2021,4484,-0.0,-0.0
2021,4485,-0.0,-0.0
2021,4486,-0.0,-0.0
2021,4487,-0.0,-0.0
2021,4488,-0.0,-0.0
2021,4489,-0.0,-0.0
2021,4490,-0.0,-0.0
2021,4491,-0.0,-0.0
2021,4492,-0.0,-0.0
2021,4493,-0.0,199.52999999999997
2021,4494,-0.0,1152.8399999999997
2021,4495,-0.0,3924.0899999999997
2021,4496,-0.0,7471.290000000001
2021,4497,-0.0,10575.09
2021,4498,-0.0,12902.939999999999
2021,4499,-0.0,14122.829133749086
2021,4500,-0.0,14222.42692986953
2021,4501,-0.0,13922.76
2021,4502,-0.0,12703.409999999998
2021,4503,-0.0,9599.61
2021,4504,-0.0,7626.48
2021,4505,-0.0,5609.01
2021,4506,-0.0,2726.91
2021,4507,-0.0,753.7800000000001
2021,4508,-0.0,-0.0
2021,4509,-0.0,-0.0
2021,4510,-0.0,-0.0
2021,4511,-0.0,-0.0
2021,4512,-0.0,-0.0
2021,4513,-0.0,-0.0
2021,4514,-0.0,-0.0
2021,4515,-0.0,-0.0
2021,4516,-0.0,-0.0
2021,4517,-0.0,199.52999999999997
2021,4518,-0.0,1108.5
2021,4519,-0.0,3746.7300000000005
2021,4520,-0.0,6251.94
2021,4521,-0.0,7626.48
2021,4522,-0.0,11550.57
2021,4523,-0.0,13292.75968930464
2021,4524,-0.0,13480.482485425084
2021,4525,-0.0,13530.514799438515
2021,4526,-0.0,13475.393201771032
2021,4527,-0.0,12570.39
2021,4528,-0.0,9932.16
2021,4529,-0.0,6562.32
2021,4530,-0.0,2904.27
2021,4531,-0.0,864.63
2021,4532,-0.0,22.17
2021,4533,-0.0,-0.0
2021,4534,-0.0,-0.0
2021,4535,-0.0,-0.0
2021,4536,-0.0,-0.0
2021,4537,-0.0,-0.0
2021,4538,-0.0,-0.0
2021,4539,-0.0,-0.0
2021,4540,-0.0,-0.0
2021,4541,-0.0,177.36
2021,4542,-0.0,753.7800000000001
2021,4543,-0.0,4057.11
2021,4544,-0.0,8025.540000000001
2021,4545,-0.0,11395.380000000001
2021,4546,-0.0,13878.42
2021,4547,-0.0,15452.49
2021,4548,-0.0,16117.59
2021,4549,-0.0,15895.89
2021,4550,-0.0,14853.900000000001
2021,4551,-0.0,12947.279999999999
2021,4552,-0.0,10198.199999999999
2021,4553,-0.0,6761.8499999999985
2021,4554,-0.0,3037.29
2021,4555,-0.0,642.9300000000001
2021,4556,-0.0,22.17
2021,4557,-0.0,-0.0
2021,4558,-0.0,-0.0
2021,4559,-0.0,-0.0
2021,4560,-0.0,-0.0
2021,4561,-0.0,-0.0
2021,4562,-0.0,-0.0
2021,4563,-0.0,-0.0
2021,4564,-0.0,-0.0
2021,4565,-0.0,177.36
2021,4566,-0.0,775.9499999999999
2021,4567,-0.0,4057.11
2021,4568,-0.0,7914.689999999999
2021,4569,-0.0,11218.02
2021,4570,-0.0,13656.719999999998
2021,4571,-0.0,15186.449999999999
2021,4572,-0.0,15829.379999999997
2021,4573,-0.0,15430.319999999998
2021,4574,-0.0,13235.489999999998
2021,4575,-0.0,10708.109999999999
2021,4576,-0.0,9067.529999999999
2021,4577,-0.0,6584.49
2021,4578,-0.0,3037.29
2021,4579,-0.0,775.9499999999999
2021,4580,-0.0,22.17
2021,4581,-0.0,-0.0
2021,4582,-0.0,-0.0
2021,4583,-0.0,-0.0
2021,4584,-0.0,-0.0
2021,4585,-0.0,-0.0
2021,4586,-0.0,-0.0
2021,4587,-0.0,-0.0
2021,4588,-0.0,-0.0
2021,4589,-0.0,66.51
2021,4590,-0.0,443.40000000000003
2021,4591,-0.0,1152.8399999999997
2021,4592,-0.0,2771.25
2021,4593,-0.0,7604.3099999999995
2021,4594,-0.0,10552.92
2021,4595,-0.0,10286.880000000001
2021,4596,-0.0,13656.719999999998
2021,4597,-0.0,14743.050000000001
2021,4598,-0.0,14077.949999999999
2021,4599,-0.0,12126.990000000002
2021,4600,-0.0,9333.57
2021,4601,-0.0,5609.01
2021,4602,-0.0,2638.23
2021,4603,-0.0,775.9499999999999
2021,4604,-0.0,22.17
2021,4605,-0.0,-0.0
2021,4606,-0.0,-0.0
2021,4607,-0.0,-0.0
2021,4608,-0.0,-0.0
2021,4609,-0.0,-0.0
2021,4610,-0.0,-0.0
2021,4611,-0.0,-0.0
2021,4612,-0.0,-0.0
2021,4613,-0.0,133.02
2021,4614,-0.0,1019.8199999999999
2021,4615,-0.0,3436.35
2021,4616,-0.0,6806.19
2021,4617,-0.0,9998.67
2021,4618,-0.0,12614.73
2021,4619,-0.0,13390.679999999998
2021,4620,-0.0,12348.69
2021,4621,-0.0,13457.19
2021,4622,-0.0,10796.789999999999
2021,4623,-0.0,10885.469999999998
2021,4624,-0.0,8402.43
2021,4625,-0.0,5697.6900000000005
2021,4626,-0.0,2882.1
2021,4627,-0.0,886.8000000000001
2021,4628,-0.0,-0.0
2021,4629,-0.0,-0.0
2021,4630,-0.0,-0.0
2021,4631,-0.0,-0.0
2021,4632,-0.0,-0.0
2021,4633,-0.0,-0.0
2021,4634,-0.0,-0.0
2021,4635,-0.0,-0.0
2021,4636,-0.0,-0.0
2021,4637,-0.0,155.19
2021,4638,-0.0,798.1199999999999
2021,4639,-0.0,3879.749999999999
2021,4640,-0.0,7692.989999999999
2021,4641,-0.0,10996.32
2021,4642,-0.0,13457.19
2021,4643,-0.0,15009.09
2021,4644,-0.0,15674.189999999997
2021,4645,-0.0,15408.15
2021,4646,-0.0,14366.159999999998
2021,4647,-0.0,12481.71
2021,4648,-0.0,9776.969999999998
2021,4649,-0.0,6429.299999999999
2021,4650,-0.0,2926.44
2021,4651,-0.0,731.61
2021,4652,-0.0,22.17
2021,4653,-0.0,-0.0
2021,4654,-0.0,-0.0
2021,4655,-0.0,-0.0
2021,4656,-0.0,-0.0
2021,4657,-0.0,-0.0
2021,4658,-0.0,-0.0
2021,4659,-0.0,-0.0
2021,4660,-0.0,-0.0
2021,4661,-0.0,155.19
2021,4662,-0.0,798.1199999999999
2021,4663,-0.0,3901.919999999999
2021,4664,-0.0,7781.669999999998
2021,4665,-0.0,11107.17
2021,4666,-0.0,13590.21
2021,4667,-0.0,13994.315244860194
2021,4668,-0.0,14110.16304098064
2021,4669,-0.0,14132.139799438515
2021,4670,-0.0,14163.15709065992
2021,4671,-0.0,12304.35
2021,4672,-0.0,9821.31
2021,4673,-0.0,6628.829999999999
2021,4674,-0.0,3015.1200000000003
2021,4675,-0.0,687.27
2021,4676,-0.0,22.17
2021,4677,-0.0,-0.0
2021,4678,-0.0,-0.0
2021,4679,-0.0,-0.0
2021,4680,-0.0,-0.0
2021,4681,-0.0,-0.0
2021,4682,-0.0,-0.0
2021,4683,-0.0,-0.0
2021,4684,-0.0,-0.0
2021,4685,-0.0,133.02
2021,4686,-0.0,753.7800000000001
2021,4687,-0.0,3946.26
2021,4688,-0.0,7914.689999999999
2021,4689,-0.0,11351.04
2021,4690,-0.0,12893.037324521993
2021,4691,-0.0,13188.051355971307
2021,4692,-0.0,13457.94081875842
2021,4693,-0.0,13426.334243882959
2021,4694,-0.0,13319.004312882142
2021,4695,-0.0,12947.279999999999
2021,4696,-0.0,10198.199999999999
2021,4697,-0.0,6717.51
2021,4698,-0.0,2992.9500000000003
2021,4699,-0.0,620.76
2021,4700,-0.0,-0.0
2021,4701,-0.0,-0.0
2021,4702,-0.0,-0.0
2021,4703,-0.0,-0.0
2021,4704,-0.0,-0.0
2021,4705,-0.0,-0.0
2021,4706,-0.0,-0.0
2021,4707,-0.0,-0.0
2021,4708,-0.0,-0.0
2021,4709,-0.0,155.19
2021,4710,-0.0,820.29
2021,4711,-0.0,3946.26
2021,4712,-0.0,7737.329999999999
2021,4713,-0.0,10929.81
2021,4714,-0.0,13102.469999999998
2021,4715,-0.0,14055.78
2021,4716,-0.0,13634.55
2021,4717,-0.0,11927.460000000001
2021,4718,-0.0,10065.179999999998
2021,4719,-0.0,8868.0
2021,4720,-0.0,7936.859999999999
2021,4721,-0.0,6118.92
2021,4722,-0.0,2970.78
2021,4723,-0.0,709.44
2021,4724,-0.0,-0.0
2021,4725,-0.0,-0.0
2021,4726,-0.0,-0.0
2021,4727,-0.0,-0.0
2021,4728,-0.0,-0.0
2021,4729,-0.0,-0.0
2021,4730,193.0504360587147,-0.0
2021,4731,120.20847455031526,-0.0
2021,4732,500.90934654640296,-0.0
2021,4733,787.926256880628,133.02
2021,4734,-0.0,997.65
2021,4735,-0.0,3857.5799999999995
2021,4736,-0.0,7537.8
2021,4737,-0.0,10242.54
2021,4738,-0.0,11018.489999999998
2021,4739,-0.0,12126.990000000002
2021,4740,-0.0,13856.25
2021,4741,-0.0,14853.900000000001
2021,4742,-0.0,14122.29
2021,4743,-0.0,11484.06
2021,4744,-0.0,7914.689999999999
2021,4745,-0.0,4278.81
2021,4746,-0.0,1773.6000000000001
2021,4747,-0.0,465.57000000000005
2021,4748,-0.0,-0.0
2021,4749,-0.0,-0.0
2021,4750,-0.0,-0.0
2021,4751,-0.0,-0.0
2021,4752,-0.0,-0.0
2021,4753,-0.0,-0.0
2021,4754,-0.0,-0.0
2021,4755,-0.0,-0.0
2021,4756,-0.0,-0.0
2021,4757,365.19528599530395,133.02
2021,4758,-0.0,1152.8399999999997
2021,4759,-0.0,2593.8900000000003
2021,4760,-0.0,4788.72
2021,4761,-0.0,10131.69
2021,4762,-0.0,12526.05
2021,4763,-0.0,11306.699999999999
2021,4764,-0.0,10796.789999999999
2021,4765,-0.0,12370.86
2021,4766,-0.0,12304.35
2021,4767,-0.0,11240.19
2021,4768,-0.0,8513.28
2021,4769,-0.0,5675.52
2021,4770,-0.0,2505.21
2021,4771,-0.0,709.44
2021,4772,-0.0,-0.0
2021,4773,-0.0,-0.0
2021,4774,-0.0,-0.0
2021,4775,-0.0,-0.0
2021,4776,-0.0,-0.0
2021,4777,-0.0,-0.0
2021,4778,-0.0,-0.0
2021,4779,-0.0,-0.0
2021,4780,1443.5939335933435,-0.0
2021,4781,329.584832044024,110.85000000000001
2021,4782,-0.0,1064.16
2021,4783,-0.0,3325.5
2021,4784,-0.0,5985.900000000001
2021,4785,-0.0,10109.52
2021,4786,-0.0,12836.429999999997
2021,4787,-0.0,14743.050000000001
2021,4788,-0.0,15430.319999999998
2021,4789,-0.0,15186.449999999999
2021,4790,-0.0,14100.12
2021,4791,-0.0,12193.500000000002
2021,4792,-0.0,9488.76
2021,4793,-0.0,6274.109999999999
2021,4794,-0.0,2859.93
2021,4795,-0.0,665.1
2021,4796,-0.0,-0.0
2021,4797,-0.0,-0.0
2021,4798,-0.0,-0.0
2021,4799,-0.0,-0.0
2021,4800,-0.0,-0.0
2021,4801,-0.0,-0.0
2021,4802,-0.0,-0.0
2021,4803,1399.895443058931,-0.0
2021,4804,5089.914243595807,-0.0
2021,4805,5136.6297741478165,110.85000000000001
2021,4806,-0.0,1130.6699999999998
2021,4807,-0.0,3591.5399999999995
2021,4808,-0.0,5498.16
2021,4809,-0.0,5609.01
2021,4810,-0.0,6495.8099999999995
2021,4811,-0.0,9156.21
2021,4812,-0.0,9488.76
2021,4813,-0.0,12991.619999999999
2021,4814,-0.0,12548.219999999998
2021,4815,-0.0,7936.859999999999
2021,4816,-0.0,4921.74
2021,4817,-0.0,3458.52
2021,4818,-0.0,1574.07
2021,4819,-0.0,421.22999999999996
2021,4820,-0.0,-0.0
2021,4821,-0.0,-0.0
2021,4822,-0.0,-0.0
2021,4823,-0.0,-0.0
2021,4824,-0.0,-0.0
2021,4825,1799.1505335512566,-0.0
2021,4826,2506.7926582809364,-0.0
2021,4827,2497.573898198561,-0.0
2021,4828,2568.080017966489,-0.0
2021,4829,719.8261142781341,88.68
2021,4830,-0.0,842.4599999999999
2021,4831,-0.0,3724.5600000000004
2021,4832,-0.0,7160.91
2021,4833,-0.0,10309.050000000001
2021,4834,-0.0,12991.619999999999
2021,4835,-0.0,14247.579133749086
2021,4836,-0.0,14364.690818758418
2021,4837,-0.0,14307.362021660738
2021,4838,-0.0,14033.61
2021,4839,-0.0,12260.01
2021,4840,-0.0,9621.78
2021,4841,-0.0,6318.45
2021,4842,-0.0,2815.59
2021,4843,-0.0,687.27
2021,4844,-0.0,-0.0
2021,4845,-0.0,-0.0
2021,4846,-0.0,-0.0
2021,4847,-0.0,-0.0
2021,4848,-0.0,-0.0
2021,4849,1055.4385430580878,-0.0
2021,4850,1156.1511324342323,-0.0
2021,4851,1490.2519350375396,-0.0
2021,4852,1394.6169211156248,-0.0
2021,4853,1901.3730328758736,88.68
2021,4854,-0.0,997.65
2021,4855,-0.0,3414.1799999999994
2021,4856,-0.0,7050.06
2021,4857,-0.0,10464.239999999998
2021,4858,-0.0,12866.648435633102
2021,4859,-0.0,13314.78746708242
2021,4860,-0.0,13550.343596536197
2021,4861,-0.0,13480.362021660738
2021,4862,-0.0,13335.837646215476
2021,4863,-0.0,12126.990000000002
2021,4864,-0.0,9488.76
2021,4865,-0.0,6229.77
2021,4866,-0.0,2771.25
2021,4867,-0.0,598.59
2021,4868,-0.0,-0.0
2021,4869,-0.0,-0.0
2021,4870,-0.0,-0.0
2021,4871,-0.0,-0.0
2021,4872,-0.0,-0.0
2021,4873,-0.0,-0.0
2021,4874,-0.0,-0.0
2021,4875,-0.0,-0.0
2021,4876,1632.0729781566242,-0.0
2021,4877,2973.743094670287,66.51
2021,4878,-0.0,931.1400000000001
2021,4879,-0.0,3525.03
2021,4880,-0.0,7050.06
2021,4881,-0.0,10109.52
2021,4882,-0.0,12415.199999999999
2021,4883,-0.0,13878.42
2021,4884,-0.0,14499.179999999998
2021,4885,-0.0,14166.630000000001
2021,4886,-0.0,13146.81
2021,4887,-0.0,11351.04
2021,4888,-0.0,8734.98
2021,4889,-0.0,5631.18
2021,4890,-0.0,2571.7200000000003
2021,4891,-0.0,665.1
2021,4892,-0.0,-0.0
2021,4893,-0.0,-0.0
2021,4894,-0.0,-0.0
2021,4895,-0.0,-0.0
2021,4896,-0.0,-0.0
2021,4897,-0.0,-0.0
2021,4898,-0.0,-0.0
2021,4899,-0.0,-0.0
2021,4900,-0.0,-0.0
2021,4901,-0.0,66.51
2021,4902,-0.0,953.31
2021,4903,-0.0,3458.52
2021,4904,-0.0,6872.7
2021,4905,-0.0,9909.989999999998
2021,4906,-0.0,12104.820000000002
2021,4907,-0.0,13590.21
2021,4908,-0.0,14210.97
2021,4909,-0.0,13989.27
2021,4910,-0.0,13035.96
2021,4911,-0.0,11262.36
2021,4912,-0.0,8557.62
2021,4913,-0.0,4500.51
2021,4914,-0.0,1995.3
2021,4915,-0.0,465.57000000000005
2021,4916,-0.0,-0.0
2021,4917,-0.0,-0.0
2021,4918,-0.0,-0.0
2021,4919,-0.0,-0.0
2021,4920,-0.0,-0.0
2021,4921,-0.0,-0.0
2021,4922,-0.0,-0.0
2021,4923,-0.0,-0.0
2021,4924,-0.0,-0.0
2021,4925,-0.0,66.51
2021,4926,-0.0,931.1400000000001
2021,4927,-0.0,3436.35
2021,4928,-0.0,6894.869999999999
2021,4929,-0.0,9909.989999999998
2021,4930,-0.0,11993.97
2021,4931,-0.0,13501.529999999999
2021,4932,-0.0,14166.630000000001
2021,4933,-0.0,13967.1
2021,4934,-0.0,12991.619999999999
2021,4935,-0.0,10974.15
2021,4936,-0.0,6850.53
2021,4937,-0.0,3635.88
2021,4938,-0.0,1751.43
2021,4939,-0.0,465.57000000000005
2021,4940,-0.0,-0.0
2021,4941,-0.0,-0.0
2021,4942,-0.0,-0.0
2021,4943,-0.0,-0.0
2021,4944,-0.0,-0.0
2021,4945,-0.0,-0.0
2021,4946,-0.0,-0.0
2021,4947,54.87895821044458,-0.0
2021,4948,2135.881077978371,-0.0
2021,4949,2841.0694642484204,66.51
2021,4950,1959.7921823049016,1019.8199999999999
2021,4951,-0.0,3525.03
2021,4952,-0.0,6961.38
2021,4953,-0.0,10087.35
2021,4954,-0.0,12326.52
2021,4955,-0.0,13412.85
2021,4956,-0.0,13834.08
2021,4957,-0.0,12991.619999999999
2021,4958,-0.0,10730.279999999999
2021,4959,-0.0,6362.789999999999
2021,4960,-0.0,3458.52
2021,4961,-0.0,2217.0
2021,4962,-0.0,997.65
2021,4963,-0.0,221.70000000000002
2021,4964,-0.0,-0.0
2021,4965,-0.0,-0.0
2021,4966,-0.0,-0.0
2021,4967,-0.0,-0.0
2021,4968,-0.0,-0.0
2021,4969,-0.0,-0.0
2021,4970,-0.0,-0.0
2021,4971,-0.0,-0.0
2021,4972,-0.0,-0.0
2021,4973,1148.6912455912607,-0.0
2021,4974,-0.0,310.38
2021,4975,-0.0,953.31
2021,4976,-0.0,1995.3
2021,4977,-0.0,3502.86
2021,4978,-0.0,5431.65
2021,4979,-0.0,7582.14
2021,4980,-0.0,8868.0
2021,4981,-0.0,9533.1
2021,4982,-0.0,9887.82
2021,4983,-0.0,8890.17
2021,4984,-0.0,5742.03
2021,4985,-0.0,2638.23
2021,4986,-0.0,953.31
2021,4987,-0.0,221.70000000000002
2021,4988,-0.0,-0.0
2021,4989,-0.0,-0.0
2021,4990,-0.0,-0.0
2021,4991,-0.0,-0.0
2021,4992,-0.0,-0.0
2021,4993,-0.0,-0.0
2021,4994,-0.0,-0.0
2021,4995,-0.0,-0.0
2021,4996,-0.0,-0.0
2021,4997,-0.0,44.34
2021,4998,-0.0,908.97
2021,4999,-0.0,3569.37
2021,5000,-0.0,7471.290000000001
2021,5001,-0.0,10863.3
2021,5002,-0.0,13368.51
2021,5003,-0.0,14501.051355971307
