Year_name,,Elec_transmission
2021,2631,6375.0
2021,2632,6229.0
2021,2633,6112.0
2021,2634,6067.0
2021,2635,6204.0
2021,2636,6480.0
2021,2637,6407.0
2021,2638,5936.0
2021,2639,5444.0
2021,2640,5016.0
2021,2641,4715.0
2021,2642,4541.0
2021,2643,4389.0
2021,2644,4363.0
2021,2645,4357.0
2021,2646,4292.0
2021,2647,4400.0
2021,2648,4852.0
2021,2649,5334.0
2021,2650,5572.0
2021,2651,5727.0
2021,2652,5777.0
2021,2653,5633.0
2021,2654,5500.0
2021,2655,5409.0
2021,2656,5259.0
2021,2657,5236.0
2021,2658,5291.0
2021,2659,5502.0
2021,2660,5861.0
2021,2661,5813.0
2021,2662,5442.0
2021,2663,5049.0
2021,2664,4649.0
2021,2665,4378.0
2021,2666,4163.0
2021,2667,4052.0
2021,2668,3992.0
2021,2669,3976.0
2021,2670,3923.0
2021,2671,3920.0
2021,2672,4185.0
2021,2673,4584.0
2021,2674,4957.0
2021,2675,5208.0
2021,2676,5311.0
2021,2677,5154.0
2021,2678,4924.0
2021,2679,4753.0
2021,2680,4653.0
2021,2681,4685.0
2021,2682,4830.0
2021,2683,5108.0
2021,2684,5627.0
2021,2685,5692.0
2021,2686,5340.0
2021,2687,4947.0
2021,2688,4608.0
2021,2689,4384.0
2021,2690,4240.0
2021,2691,4183.0
2021,2692,4180.0
2021,2693,4260.0
2021,2694,4512.0
2021,2695,5113.0
2021,2696,5872.0
2021,2697,6095.0
2021,2698,6178.0
2021,2699,6316.0
2021,2700,6193.0
2021,2701,6125.0
2021,2702,6299.0
2021,2703,6296.0
2021,2704,6289.0
2021,2705,6079.0
2021,2706,5974.0
2021,2707,6114.0
2021,2708,6442.0
2021,2709,6421.0
2021,2710,5988.0
2021,2711,5351.0
2021,2712,4962.0
2021,2713,4712.0
2021,2714,4543.0
2021,2715,4470.0
2021,2716,4457.0
2021,2717,4537.0
2021,2718,4668.0
2021,2719,5241.0
2021,2720,6048.0
2021,2721,6282.0
2021,2722,6310.0
2021,2723,6423.0
2021,2724,6252.0
2021,2725,6234.0
2021,2726,6389.0
2021,2727,6368.0
2021,2728,6316.0
2021,2729,6151.0
2021,2730,6006.0
2021,2731,6081.0
2021,2732,6336.0
2021,2733,6289.0
2021,2734,5766.0
2021,2735,5306.0
2021,2736,4892.0
2021,2737,4623.0
2021,2738,4438.0
2021,2739,4345.0
2021,2740,4273.0
2021,2741,4283.0
2021,2742,4096.0
2021,2743,4156.0
2021,2744,4516.0
2021,2745,4881.0
2021,2746,5107.0
2021,2747,5267.0
2021,2748,5359.0
2021,2749,5192.0
2021,2750,5024.0
2021,2751,4911.0
2021,2752,4890.0
2021,2753,4876.0
2021,2754,4992.0
2021,2755,5278.0
2021,2756,5670.0
2021,2757,5757.0
2021,2758,5392.0
2021,2759,4960.0
2021,2760,4628.0
2021,2761,4419.0
2021,2762,4295.0
2021,2763,4231.0
2021,2764,4222.0
2021,2765,4294.0
2021,2766,4525.0
2021,2767,4992.0
2021,2768,5832.0
2021,2769,6079.0
2021,2770,6174.0
2021,2771,6307.0
2021,2772,6216.0
2021,2773,6201.0
2021,2774,6319.0
2021,2775,6257.0
2021,2776,6255.0
2021,2777,6076.0
2021,2778,5960.0
2021,2779,6086.0
2021,2780,6405.0
2021,2781,6414.0
2021,2782,5928.0
2021,2783,5410.0
2021,2784,4981.0
2021,2785,4732.0
2021,2786,4531.0
2021,2787,4463.0
2021,2788,4443.0
2021,2789,4525.0
2021,2790,4638.0
2021,2791,5220.0
2021,2792,6065.0
2021,2793,6319.0
2021,2794,6334.0
2021,2795,6433.0
2021,2796,6216.0
2021,2797,6205.0
2021,2798,6358.0
2021,2799,6264.0
2021,2800,6164.0
2021,2801,5949.0
2021,2802,5865.0
2021,2803,5968.0
2021,2804,6252.0
2021,2805,6265.0
2021,2806,5798.0
2021,2807,5291.0
2021,2808,4903.0
2021,2809,4630.0
2021,2810,4456.0
2021,2811,4339.0
2021,2812,4281.0
2021,2813,4285.0
2021,2814,4156.0
2021,2815,4330.0
2021,2816,4771.0
2021,2817,5119.0
2021,2818,5288.0
2021,2819,5386.0
2021,2820,5438.0
2021,2821,5324.0
2021,2822,5268.0
2021,2823,5230.0
2021,2824,5156.0
2021,2825,5160.0
2021,2826,5288.0
2021,2827,5528.0
2021,2828,5807.0
2021,2829,5801.0
2021,2830,5400.0
2021,2831,4994.0
2021,2832,4605.0
2021,2833,4312.0
2021,2834,4127.0
2021,2835,4020.0
2021,2836,3984.0
2021,2837,3971.0
2021,2838,3873.0
2021,2839,3924.0
2021,2840,4218.0
2021,2841,4586.0
2021,2842,4944.0
2021,2843,5228.0
2021,2844,5328.0
2021,2845,5167.0
2021,2846,4994.0
2021,2847,4850.0
2021,2848,4748.0
2021,2849,4767.0
2021,2850,4892.0
2021,2851,5160.0
2021,2852,5623.0
2021,2853,5803.0
2021,2854,5424.0
2021,2855,4916.0
2021,2856,4595.0
2021,2857,4328.0
2021,2858,4186.0
2021,2859,4118.0
2021,2860,4088.0
2021,2861,4201.0
2021,2862,4336.0
2021,2863,4901.0
2021,2864,5595.0
2021,2865,5917.0
2021,2866,5972.0
2021,2867,6096.0
2021,2868,6049.0
2021,2869,6039.0
2021,2870,6068.0
2021,2871,5998.0
2021,2872,5922.0
2021,2873,5800.0
2021,2874,5726.0
2021,2875,5875.0
2021,2876,6199.0
2021,2877,6276.0
2021,2878,5782.0
2021,2879,5271.0
2021,2880,4781.0
2021,2881,4492.0
2021,2882,4325.0
2021,2883,4219.0
2021,2884,4147.0
2021,2885,4132.0
2021,2886,3898.0
2021,2887,4024.0
2021,2888,4364.0
2021,2889,4688.0
2021,2890,4935.0
2021,2891,5114.0
2021,2892,5227.0
2021,2893,5063.0
2021,2894,4850.0
2021,2895,4729.0
2021,2896,4683.0
2021,2897,4709.0
2021,2898,4858.0
2021,2899,5242.0
2021,2900,5715.0
2021,2901,5882.0
2021,2902,5545.0
2021,2903,5055.0
2021,2904,4679.0
2021,2905,4414.0
2021,2906,4277.0
2021,2907,4223.0
2021,2908,4211.0
2021,2909,4313.0
2021,2910,4533.0
2021,2911,5261.0
2021,2912,6107.0
2021,2913,6384.0
2021,2914,6482.0
2021,2915,6632.0
2021,2916,6469.0
2021,2917,6383.0
2021,2918,6525.0
2021,2919,6500.0
2021,2920,6460.0
2021,2921,6300.0
2021,2922,6248.0
2021,2923,6422.0
2021,2924,6663.0
2021,2925,6723.0
2021,2926,6274.0
2021,2927,5618.0
2021,2928,5133.0
2021,2929,4834.0
2021,2930,4653.0
2021,2931,4510.0
2021,2932,4516.0
2021,2933,4583.0
2021,2934,4741.0
2021,2935,5361.0
2021,2936,6213.0
2021,2937,6368.0
2021,2938,6404.0
2021,2939,6498.0
2021,2940,6313.0
2021,2941,6190.0
2021,2942,6281.0
2021,2943,6308.0
2021,2944,6289.0
2021,2945,6109.0
2021,2946,6072.0
2021,2947,6213.0
2021,2948,6501.0
2021,2949,6657.0
2021,2950,6201.0
2021,2951,5601.0
2021,2952,5052.0
2021,2953,4833.0
2021,2954,4642.0
2021,2955,4573.0
2021,2956,4556.0
2021,2957,4643.0
2021,2958,4752.0
2021,2959,5393.0
2021,2960,6210.0
2021,2961,6378.0
2021,2962,6370.0
2021,2963,6474.0
2021,2964,6276.0
2021,2965,6274.0
2021,2966,6436.0
2021,2967,6365.0
2021,2968,6256.0
2021,2969,6069.0
2021,2970,5962.0
2021,2971,6041.0
2021,2972,6323.0
2021,2973,6466.0
2021,2974,6038.0
2021,2975,5493.0
2021,2976,5045.0
2021,2977,4743.0
2021,2978,4527.0
2021,2979,4474.0
2021,2980,4413.0
2021,2981,4387.0
2021,2982,4218.0
2021,2983,4444.0
2021,2984,4891.0
2021,2985,5172.0
2021,2986,5310.0
2021,2987,5412.0
2021,2988,5432.0
2021,2989,5332.0
2021,2990,5264.0
2021,2991,5161.0
2021,2992,5035.0
2021,2993,5020.0
2021,2994,5076.0
2021,2995,5295.0
2021,2996,5549.0
2021,2997,5662.0
2021,2998,5330.0
2021,2999,4985.0
2021,3000,4576.0
2021,3001,4288.0
2021,3002,4095.0
2021,3003,3997.0
2021,3004,3931.0
2021,3005,3927.0
2021,3006,3757.0
2021,3007,3884.0
2021,3008,4202.0
2021,3009,4517.0
2021,3010,4817.0
2021,3011,4973.0
2021,3012,5030.0
2021,3013,4868.0
2021,3014,4688.0
2021,3015,4592.0
2021,3016,4534.0
2021,3017,4522.0
2021,3018,4635.0
2021,3019,4847.0
2021,3020,5218.0
2021,3021,5474.0
2021,3022,5191.0
2021,3023,4802.0
2021,3024,4452.0
2021,3025,4242.0
2021,3026,4157.0
2021,3027,4095.0
2021,3028,4110.0
2021,3029,4174.0
2021,3030,4337.0
2021,3031,4949.0
2021,3032,5766.0
2021,3033,6019.0
2021,3034,6125.0
2021,3035,6287.0
2021,3036,6149.0
2021,3037,6110.0
2021,3038,6335.0
2021,3039,6339.0
2021,3040,6321.0
2021,3041,6159.0
2021,3042,6093.0
2021,3043,6225.0
2021,3044,6360.0
2021,3045,6380.0
2021,3046,5900.0
2021,3047,5376.0
2021,3048,4942.0
2021,3049,4681.0
2021,3050,4521.0
2021,3051,4473.0
2021,3052,4417.0
2021,3053,4479.0
2021,3054,4574.0
2021,3055,5231.0
2021,3056,5973.0
2021,3057,6249.0
2021,3058,6320.0
2021,3059,6402.0
2021,3060,6233.0
2021,3061,6213.0
2021,3062,6390.0
2021,3063,6325.0
2021,3064,6282.0
2021,3065,6118.0
2021,3066,6048.0
2021,3067,6189.0
2021,3068,6362.0
2021,3069,6421.0
2021,3070,5991.0
2021,3071,5394.0
2021,3072,5005.0
2021,3073,4745.0
2021,3074,4573.0
2021,3075,4501.0
2021,3076,4478.0
2021,3077,4475.0
2021,3078,4550.0
2021,3079,5141.0
2021,3080,5945.0
2021,3081,6228.0
2021,3082,6322.0
2021,3083,6453.0
2021,3084,6293.0
2021,3085,6252.0
2021,3086,6400.0
2021,3087,6349.0
2021,3088,6324.0
2021,3089,6170.0
2021,3090,6079.0
2021,3091,6228.0
2021,3092,6372.0
2021,3093,6425.0
2021,3094,6023.0
2021,3095,5404.0
2021,3096,5028.0
2021,3097,4771.0
2021,3098,4616.0
2021,3099,4523.0
2021,3100,4468.0
2021,3101,4520.0
2021,3102,4598.0
2021,3103,5153.0
2021,3104,5867.0
2021,3105,6091.0
2021,3106,6160.0
2021,3107,6251.0
2021,3108,6081.0
2021,3109,5980.0
2021,3110,6187.0
2021,3111,6188.0
2021,3112,6155.0
2021,3113,5999.0
2021,3114,5908.0
2021,3115,6000.0
2021,3116,6228.0
2021,3117,6338.0
2021,3118,5946.0
2021,3119,5422.0
2021,3120,5000.0
2021,3121,4703.0
2021,3122,4544.0
2021,3123,4475.0
2021,3124,4433.0
2021,3125,4486.0
2021,3126,4568.0
2021,3127,5180.0
2021,3128,6002.0
2021,3129,6209.0
2021,3130,6200.0
2021,3131,6280.0
2021,3132,6100.0
2021,3133,6062.0
2021,3134,6227.0
2021,3135,6213.0
2021,3136,6151.0
2021,3137,5965.0
2021,3138,5914.0
2021,3139,6023.0
2021,3140,6159.0
2021,3141,6230.0
2021,3142,5833.0
2021,3143,5241.0
2021,3144,4799.0
2021,3145,4598.0
2021,3146,4444.0
2021,3147,4337.0
2021,3148,4303.0
2021,3149,4278.0
2021,3150,4108.0
2021,3151,4342.0
2021,3152,4804.0
2021,3153,5119.0
2021,3154,5296.0
2021,3155,5413.0
2021,3156,5392.0
2021,3157,5280.0
2021,3158,5219.0
2021,3159,5136.0
2021,3160,5017.0
2021,3161,4973.0
2021,3162,5043.0
2021,3163,5224.0
2021,3164,5408.0
2021,3165,5545.0
2021,3166,5279.0
2021,3167,4921.0
2021,3168,4540.0
2021,3169,4248.0
2021,3170,4081.0
2021,3171,3967.0
2021,3172,3910.0
2021,3173,3888.0
2021,3174,3693.0
2021,3175,3815.0
2021,3176,4088.0
2021,3177,4446.0
2021,3178,4781.0
2021,3179,5025.0
2021,3180,5125.0
2021,3181,4962.0
2021,3182,4799.0
2021,3183,4699.0
2021,3184,4599.0
2021,3185,4608.0
2021,3186,4748.0
2021,3187,4959.0
2021,3188,5236.0
2021,3189,5559.0
2021,3190,5307.0
2021,3191,4874.0
2021,3192,4526.0
2021,3193,4288.0
2021,3194,4159.0
2021,3195,4126.0
2021,3196,4120.0
2021,3197,4207.0
2021,3198,4350.0
2021,3199,5017.0
2021,3200,5825.0
2021,3201,6188.0
2021,3202,6278.0
2021,3203,6420.0
2021,3204,6244.0
2021,3205,6217.0
2021,3206,6358.0
2021,3207,6301.0
2021,3208,6274.0
2021,3209,6082.0
2021,3210,6010.0
2021,3211,6128.0
2021,3212,6244.0
2021,3213,6408.0
2021,3214,5973.0
2021,3215,5383.0
2021,3216,4978.0
2021,3217,4713.0
2021,3218,4564.0
2021,3219,4468.0
2021,3220,4450.0
2021,3221,4486.0
2021,3222,4571.0
2021,3223,5206.0
2021,3224,5961.0
2021,3225,6172.0
2021,3226,6224.0
2021,3227,6350.0
2021,3228,6208.0
2021,3229,6141.0
2021,3230,6323.0
2021,3231,6296.0
2021,3232,6267.0
2021,3233,6099.0
2021,3234,5998.0
2021,3235,6097.0
2021,3236,6252.0
2021,3237,6381.0
2021,3238,5969.0
2021,3239,5385.0
2021,3240,4934.0
2021,3241,4635.0
2021,3242,4475.0
2021,3243,4397.0
2021,3244,4365.0
2021,3245,4400.0
2021,3246,4508.0
2021,3247,5186.0
2021,3248,5944.0
2021,3249,6161.0
2021,3250,6204.0
2021,3251,6326.0
2021,3252,6142.0
2021,3253,6145.0
2021,3254,6347.0
2021,3255,6298.0
2021,3256,6283.0
2021,3257,6189.0
2021,3258,6090.0
2021,3259,6196.0
2021,3260,6248.0
2021,3261,6395.0
2021,3262,5975.0
2021,3263,5441.0
2021,3264,4980.0
2021,3265,4712.0
2021,3266,4559.0
2021,3267,4471.0
2021,3268,4435.0
2021,3269,4491.0
2021,3270,4569.0
2021,3271,5179.0
2021,3272,5939.0
2021,3273,6168.0
2021,3274,6227.0
2021,3275,6367.0
2021,3276,6205.0
2021,3277,6202.0
2021,3278,6381.0
2021,3279,6338.0
2021,3280,6345.0
2021,3281,6160.0
2021,3282,6011.0
2021,3283,6066.0
2021,3284,6156.0
2021,3285,6338.0
2021,3286,5989.0
2021,3287,5473.0
2021,3288,5017.0
2021,3289,4769.0
2021,3290,4614.0
2021,3291,4570.0
2021,3292,4553.0
2021,3293,4577.0
2021,3294,4642.0
2021,3295,5261.0
2021,3296,6009.0
2021,3297,6258.0
2021,3298,6288.0
2021,3299,6406.0
2021,3300,6238.0
2021,3301,6201.0
2021,3302,6377.0
2021,3303,6385.0
2021,3304,6292.0
2021,3305,6068.0
2021,3306,6002.0
2021,3307,6068.0
2021,3308,6108.0
2021,3309,6222.0
2021,3310,5868.0
2021,3311,5414.0
2021,3312,4968.0
2021,3313,4681.0
2021,3314,4509.0
2021,3315,4410.0
2021,3316,4337.0
2021,3317,4310.0
2021,3318,4154.0
2021,3319,4391.0
2021,3320,4830.0
2021,3321,5156.0
2021,3322,5312.0
2021,3323,5446.0
2021,3324,5457.0
2021,3325,5337.0
2021,3326,5264.0
2021,3327,5197.0
2021,3328,5030.0
2021,3329,4986.0
2021,3330,5063.0
2021,3331,5189.0
2021,3332,5337.0
2021,3333,5521.0
2021,3334,5234.0
2021,3335,4898.0
2021,3336,4558.0
2021,3337,4273.0
2021,3338,4125.0
2021,3339,4029.0
2021,3340,3986.0
2021,3341,3905.0
2021,3342,3731.0
2021,3343,3894.0
2021,3344,4151.0
2021,3345,4473.0
2021,3346,4744.0
2021,3347,4924.0
2021,3348,5024.0
2021,3349,4883.0
2021,3350,4738.0
2021,3351,4641.0
2021,3352,4572.0
2021,3353,4607.0
2021,3354,4668.0
2021,3355,4817.0
2021,3356,5072.0
2021,3357,5364.0
2021,3358,5160.0
2021,3359,4809.0
2021,3360,4509.0
2021,3361,4276.0
2021,3362,4149.0
2021,3363,4059.0
2021,3364,4070.0
2021,3365,4113.0
2021,3366,4240.0
2021,3367,4891.0
2021,3368,5697.0
2021,3369,5975.0
2021,3370,6051.0
2021,3371,6179.0
2021,3372,6039.0
2021,3373,6038.0
2021,3374,6193.0
2021,3375,6159.0
2021,3376,6155.0
2021,3377,6020.0
2021,3378,5957.0
2021,3379,6081.0
2021,3380,6171.0
2021,3381,6260.0
2021,3382,5832.0
2021,3383,5338.0
2021,3384,4937.0
2021,3385,4678.0
2021,3386,4545.0
2021,3387,4490.0
2021,3388,4454.0
2021,3389,4485.0
2021,3390,4535.0
2021,3391,5130.0
2021,3392,5865.0
2021,3393,6130.0
2021,3394,6201.0
2021,3395,6329.0
2021,3396,6151.0
2021,3397,6124.0
2021,3398,6295.0
2021,3399,6264.0
2021,3400,6245.0
2021,3401,6081.0
2021,3402,6018.0
2021,3403,6126.0
2021,3404,6199.0
2021,3405,6349.0
2021,3406,5942.0
2021,3407,5411.0
2021,3408,4909.0
2021,3409,4696.0
2021,3410,4578.0
2021,3411,4508.0
2021,3412,4483.0
2021,3413,4502.0
2021,3414,4565.0
2021,3415,5214.0
2021,3416,5971.0
2021,3417,6205.0
2021,3418,6252.0
2021,3419,6378.0
2021,3420,6208.0
2021,3421,6193.0
2021,3422,6373.0
2021,3423,6340.0
2021,3424,6320.0
2021,3425,6126.0
2021,3426,6059.0
2021,3427,6142.0
2021,3428,6239.0
2021,3429,6345.0
2021,3430,5960.0
2021,3431,5377.0
2021,3432,4994.0
2021,3433,4765.0
2021,3434,4607.0
2021,3435,4543.0
2021,3436,4524.0
2021,3437,4534.0
2021,3438,4615.0
2021,3439,5228.0
2021,3440,5978.0
2021,3441,6249.0
2021,3442,6408.0
2021,3443,6582.0
2021,3444,6401.0
2021,3445,6362.0
2021,3446,6513.0
2021,3447,6482.0
2021,3448,6449.0
2021,3449,6287.0
2021,3450,6199.0
2021,3451,6299.0
2021,3452,6264.0
2021,3453,6321.0
2021,3454,5902.0
2021,3455,5414.0
2021,3456,4990.0
2021,3457,4740.0
2021,3458,4582.0
2021,3459,4473.0
2021,3460,4504.0
2021,3461,4502.0
2021,3462,4579.0
2021,3463,5242.0
2021,3464,6099.0
2021,3465,6367.0
2021,3466,6364.0
2021,3467,6486.0
2021,3468,6297.0
2021,3469,6261.0
2021,3470,6506.0
2021,3471,6431.0
2021,3472,6317.0
2021,3473,6139.0
2021,3474,6041.0
2021,3475,6081.0
2021,3476,6051.0
2021,3477,6188.0
2021,3478,5830.0
2021,3479,5357.0
2021,3480,4961.0
2021,3481,4670.0
2021,3482,4477.0
2021,3483,4395.0
2021,3484,4345.0
2021,3485,4260.0
2021,3486,4080.0
2021,3487,4353.0
2021,3488,4800.0
2021,3489,5122.0
2021,3490,5326.0
2021,3491,5462.0
2021,3492,5493.0
2021,3493,5390.0
2021,3494,5278.0
2021,3495,5185.0
2021,3496,5060.0
2021,3497,5052.0
2021,3498,5109.0
2021,3499,5271.0
2021,3500,5354.0
2021,3501,5499.0
2021,3502,5273.0
2021,3503,4894.0
2021,3504,4531.0
2021,3505,4265.0
2021,3506,4099.0
2021,3507,3993.0
2021,3508,3929.0
2021,3509,3892.0
2021,3510,3724.0
2021,3511,3855.0
2021,3512,4118.0
2021,3513,4444.0
2021,3514,4747.0
2021,3515,4964.0
2021,3516,5092.0
2021,3517,4913.0
2021,3518,4810.0
2021,3519,4677.0
2021,3520,4569.0
2021,3521,4600.0
2021,3522,4718.0
2021,3523,4934.0
2021,3524,5154.0
2021,3525,5396.0
2021,3526,5199.0
2021,3527,4801.0
2021,3528,4493.0
2021,3529,4291.0
2021,3530,4159.0
2021,3531,4123.0
2021,3532,4106.0
2021,3533,4146.0
2021,3534,4274.0
2021,3535,4952.0
2021,3536,5727.0
2021,3537,5992.0
2021,3538,6126.0
2021,3539,6260.0
2021,3540,6114.0
2021,3541,6104.0
2021,3542,6250.0
2021,3543,6190.0
2021,3544,6219.0
2021,3545,6081.0
2021,3546,5967.0
2021,3547,6124.0
2021,3548,6154.0
2021,3549,6255.0
2021,3550,5845.0
2021,3551,5336.0
2021,3552,4915.0
2021,3553,4664.0
2021,3554,4521.0
2021,3555,4447.0
2021,3556,4427.0
2021,3557,4419.0
2021,3558,4491.0
2021,3559,5171.0
2021,3560,5916.0
2021,3561,6215.0
2021,3562,6286.0
2021,3563,6425.0
2021,3564,6252.0
2021,3565,6217.0
2021,3566,6390.0
2021,3567,6335.0
2021,3568,6313.0
2021,3569,6147.0
2021,3570,6066.0
2021,3571,6199.0
2021,3572,6206.0
2021,3573,6267.0
2021,3574,5910.0
2021,3575,5399.0
2021,3576,4953.0
2021,3577,4690.0
2021,3578,4530.0
2021,3579,4463.0
2021,3580,4448.0
2021,3581,4445.0
2021,3582,4535.0
2021,3583,5207.0
2021,3584,5948.0
2021,3585,6244.0
2021,3586,6343.0
2021,3587,6456.0
2021,3588,6334.0
2021,3589,6259.0
2021,3590,6386.0
2021,3591,6316.0
2021,3592,6278.0
2021,3593,6093.0
2021,3594,5971.0
2021,3595,6010.0
2021,3596,6057.0
2021,3597,6098.0
2021,3598,5753.0
2021,3599,5317.0
2021,3600,4884.0
2021,3601,4587.0
2021,3602,4443.0
2021,3603,4351.0
2021,3604,4291.0
2021,3605,4191.0
2021,3606,3888.0
2021,3607,4061.0
2021,3608,4386.0
2021,3609,4727.0
2021,3610,4991.0
2021,3611,5170.0
2021,3612,5301.0
2021,3613,5127.0
2021,3614,4960.0
2021,3615,4844.0
2021,3616,4817.0
2021,3617,4824.0
2021,3618,4889.0
2021,3619,5059.0
2021,3620,5237.0
2021,3621,5475.0
2021,3622,5263.0
2021,3623,4847.0
2021,3624,4507.0
2021,3625,4260.0
2021,3626,4115.0
2021,3627,4055.0
2021,3628,3977.0
2021,3629,4043.0
2021,3630,4126.0
2021,3631,4736.0
2021,3632,5445.0
2021,3633,5685.0
2021,3634,5724.0
2021,3635,5857.0
2021,3636,5758.0
2021,3637,5769.0
2021,3638,5878.0
2021,3639,5807.0
2021,3640,5732.0
2021,3641,5609.0
2021,3642,5584.0
2021,3643,5654.0
2021,3644,5680.0
2021,3645,5797.0
2021,3646,5486.0
2021,3647,5085.0
2021,3648,4701.0
2021,3649,4448.0
2021,3650,4285.0
2021,3651,4207.0
2021,3652,4144.0
2021,3653,4089.0
2021,3654,3963.0
2021,3655,4205.0
2021,3656,4607.0
2021,3657,4937.0
2021,3658,5128.0
2021,3659,5260.0
2021,3660,5313.0
2021,3661,5196.0
2021,3662,5099.0
2021,3663,5025.0
2021,3664,4925.0
2021,3665,4888.0
2021,3666,4986.0
2021,3667,5182.0
2021,3668,5232.0
2021,3669,5386.0
2021,3670,5175.0
2021,3671,4800.0
2021,3672,4499.0
2021,3673,4234.0
2021,3674,4088.0
2021,3675,3989.0
2021,3676,3952.0
2021,3677,3860.0
2021,3678,3680.0
2021,3679,3837.0
2021,3680,4109.0
2021,3681,4384.0
2021,3682,4693.0
2021,3683,4940.0
2021,3684,5053.0
2021,3685,4909.0
2021,3686,4762.0
2021,3687,4650.0
2021,3688,4563.0
2021,3689,4580.0
2021,3690,4698.0
2021,3691,4919.0
2021,3692,5094.0
2021,3693,5315.0
2021,3694,5152.0
2021,3695,4799.0
2021,3696,4501.0
2021,3697,4287.0
2021,3698,4160.0
2021,3699,4117.0
2021,3700,4101.0
2021,3701,4134.0
2021,3702,4245.0
2021,3703,4914.0
2021,3704,5704.0
2021,3705,6012.0
2021,3706,6144.0
2021,3707,6297.0
2021,3708,6141.0
2021,3709,6136.0
2021,3710,6294.0
2021,3711,6254.0
2021,3712,6259.0
2021,3713,6080.0
2021,3714,6016.0
2021,3715,6150.0
2021,3716,6144.0
2021,3717,6272.0
2021,3718,5894.0
2021,3719,5368.0
2021,3720,4939.0
2021,3721,4688.0
2021,3722,4567.0
2021,3723,4491.0
2021,3724,4407.0
2021,3725,4459.0
2021,3726,4533.0
2021,3727,5203.0
2021,3728,5953.0
2021,3729,6269.0
2021,3730,6339.0
2021,3731,6481.0
2021,3732,6299.0
2021,3733,6221.0
2021,3734,6447.0
2021,3735,6451.0
2021,3736,6454.0
2021,3737,6321.0
2021,3738,6255.0
2021,3739,6359.0
2021,3740,6365.0
2021,3741,6398.0
2021,3742,6016.0
2021,3743,5462.0
2021,3744,4988.0
2021,3745,4776.0
2021,3746,4631.0
2021,3747,4554.0
2021,3748,4528.0
2021,3749,4507.0
2021,3750,4599.0
2021,3751,5235.0
2021,3752,6028.0
2021,3753,6306.0
2021,3754,6353.0
2021,3755,6492.0
2021,3756,6279.0
2021,3757,6197.0
2021,3758,6406.0
2021,3759,6382.0
2021,3760,6353.0
2021,3761,6196.0
2021,3762,6112.0
2021,3763,6221.0
2021,3764,6263.0
2021,3765,6356.0
2021,3766,6029.0
2021,3767,5433.0
2021,3768,5027.0
2021,3769,4759.0
2021,3770,4613.0
2021,3771,4533.0
2021,3772,4500.0
2021,3773,4512.0
2021,3774,4601.0
2021,3775,5215.0
2021,3776,5998.0
2021,3777,6274.0
2021,3778,6392.0
2021,3779,6561.0
2021,3780,6409.0
2021,3781,6401.0
2021,3782,6554.0
2021,3783,6529.0
2021,3784,6522.0
2021,3785,6363.0
2021,3786,6289.0
2021,3787,6397.0
2021,3788,6325.0
2021,3789,6384.0
2021,3790,6044.0
2021,3791,5504.0
2021,3792,5083.0
2021,3793,4826.0
2021,3794,4670.0
2021,3795,4593.0
2021,3796,4539.0
2021,3797,4539.0
2021,3798,4608.0
2021,3799,5242.0
2021,3800,6062.0
2021,3801,6405.0
2021,3802,6442.0
2021,3803,6547.0
2021,3804,6361.0
2021,3805,6313.0
2021,3806,6387.0
2021,3807,6312.0
2021,3808,6220.0
2021,3809,6054.0
2021,3810,5949.0
2021,3811,5986.0
2021,3812,6007.0
2021,3813,6138.0
2021,3814,5864.0
2021,3815,5384.0
2021,3816,4949.0
2021,3817,4664.0
2021,3818,4502.0
2021,3819,4394.0
2021,3820,4330.0
2021,3821,4227.0
2021,3822,4066.0
2021,3823,4330.0
2021,3824,4724.0
2021,3825,5086.0
2021,3826,5291.0
2021,3827,5426.0
2021,3828,5472.0
2021,3829,5341.0
2021,3830,5270.0
2021,3831,5176.0
2021,3832,5094.0
2021,3833,5057.0
2021,3834,5140.0
2021,3835,5293.0
2021,3836,5370.0
2021,3837,5476.0
2021,3838,5250.0
2021,3839,4887.0
2021,3840,4562.0
2021,3841,4297.0
2021,3842,4113.0
2021,3843,3989.0
2021,3844,3951.0
2021,3845,3863.0
2021,3846,3685.0
2021,3847,3830.0
2021,3848,4071.0
2021,3849,4423.0
2021,3850,4772.0
2021,3851,5026.0
2021,3852,5190.0
2021,3853,5037.0
2021,3854,4875.0
2021,3855,4772.0
2021,3856,4690.0
2021,3857,4710.0
2021,3858,4856.0
2021,3859,5084.0
2021,3860,5222.0
2021,3861,5394.0
2021,3862,5220.0
2021,3863,4864.0
2021,3864,4562.0
2021,3865,4329.0
2021,3866,4210.0
2021,3867,4109.0
2021,3868,4127.0
2021,3869,4137.0
2021,3870,4305.0
2021,3871,4947.0
2021,3872,5799.0
2021,3873,6157.0
2021,3874,6235.0
2021,3875,6373.0
2021,3876,6209.0
2021,3877,6161.0
2021,3878,6303.0
2021,3879,6318.0
2021,3880,6342.0
2021,3881,6190.0
2021,3882,6105.0
2021,3883,6221.0
2021,3884,6169.0
2021,3885,6297.0
2021,3886,5991.0
2021,3887,5432.0
2021,3888,5054.0
2021,3889,4795.0
2021,3890,4641.0
2021,3891,4539.0
2021,3892,4531.0
2021,3893,4521.0
2021,3894,4586.0
2021,3895,5217.0
2021,3896,6015.0
2021,3897,6291.0
2021,3898,6406.0
2021,3899,6514.0
2021,3900,6327.0
2021,3901,6254.0
