Year_name,,Elec_demand,Heat_demand
2021,2399,9780.14,3982.209672721545
2021,2400,9612.92,3877.752774656999
2021,2401,9567.21,3813.953793617521
2021,2402,9728.18,3810.182135962476
2021,2403,10054.37,3850.519555771639
2021,2404,10677.4,3910.994670188577
2021,2405,11152.84,4011.210158289568
2021,2406,11132.76,4245.85490912011
2021,2407,10971.46,4799.133861948492
2021,2408,10771.92,5023.582081391867
2021,2409,10610.92,4764.741148281991
2021,2410,10540.81,4518.366520119841
2021,2411,10323.89,4327.755218928159
2021,2412,10213.99,4180.143342619419
2021,2413,10167.46,4086.285442453362
2021,2414,10060.12,4015.892017121119
2021,2415,10043.3,3966.356044495391
2021,2416,10093.85,3950.11859490949
2021,2417,10307.21,4003.182093131645
2021,2418,10414.7,4070.642458953886
2021,2419,10401.39,4173.299537649948
2021,2420,10461.18,4186.987148004289
2021,2421,10370.5,4096.062306932835
2021,2422,9968.47,4031.535000620595
2021,2423,9628.0,3982.209672721545
2021,2424,9486.44,3877.752774656999
2021,2425,9492.88,3813.953793617521
2021,2426,9601.73,3810.182135962476
2021,2427,9945.81,3850.519555771639
2021,2428,10521.45,3910.994670188577
2021,2429,10971.26,4011.210158289568
2021,2430,11032.63,4245.85490912011
2021,2431,10930.05,4799.133861948492
2021,2432,10709.1,5023.582081391867
2021,2433,10507.9,4764.741148281991
2021,2434,10400.91,4518.366520119841
2021,2435,10205.04,4327.755218928159
2021,2436,10138.77,4180.143342619419
2021,2437,10000.23,4086.285442453362
2021,2438,9946.56,4015.892017121119
2021,2439,9892.44,3966.356044495391
2021,2440,9875.96,3950.11859490949
2021,2441,10047.9,4003.182093131645
2021,2442,10219.89,4070.642458953886
2021,2443,10338.6,4173.299537649948
2021,2444,10405.55,4186.987148004289
2021,2445,10295.26,4096.062306932835
2021,2446,9831.23,4031.535000620595
2021,2447,9550.28,3982.209672721545
2021,2448,9429.56,3877.752774656999
2021,2449,9401.54,3813.953793617521
2021,2450,9554.27,3810.182135962476
2021,2451,9890.96,3850.519555771639
2021,2452,10529.86,3910.994670188577
2021,2453,10948.32,4011.210158289568
2021,2454,11036.93,4245.85490912011
2021,2455,10903.94,4799.133861948492
2021,2456,10646.83,5023.582081391867
2021,2457,10500.58,4764.741148281991
2021,2458,10267.67,4518.366520119841
2021,2459,10144.39,4327.755218928159
2021,2460,9994.72,4180.143342619419
2021,2461,9905.11,4086.285442453362
2021,2462,9874.66,4015.892017121119
2021,2463,9812.92,3966.356044495391
2021,2464,9880.61,3950.11859490949
2021,2465,9962.16,4003.182093131645
2021,2466,9938.1,4070.642458953886
2021,2467,9932.54,4173.299537649948
2021,2468,10071.51,4186.987148004289
2021,2469,9900.93,4096.062306932835
2021,2470,9454.49,4031.535000620595
2021,2471,9186.61,3982.209672721545
2021,2472,9044.18,3877.752774656999
2021,2473,9029.96,3813.953793617521
2021,2474,9105.13,3810.182135962476
2021,2475,9130.04,3850.519555771639
2021,2476,9248.36,3910.994670188577
2021,2477,9341.98,4011.210158289568
2021,2478,9454.93,4245.85490912011
2021,2479,9503.99,4799.133861948492
2021,2480,9462.05,5023.582081391867
2021,2481,9390.24,4764.741148281991
2021,2482,9292.23,4518.366520119841
2021,2483,9146.29,4327.755218928159
2021,2484,9025.0,4180.143342619419
2021,2485,9021.39,4086.285442453362
2021,2486,9064.65,4015.892017121119
2021,2487,9142.65,3966.356044495391
2021,2488,9311.55,3950.11859490949
2021,2489,9420.03,4003.182093131645
2021,2490,9425.11,4070.642458953886
2021,2491,9461.21,4173.299537649948
2021,2492,9680.71,4186.987148004289
2021,2493,9575.2,4096.062306932835
2021,2494,9208.92,4031.535000620595
2021,2495,8898.59,3982.209672721545
2021,2496,8731.13,3877.752774656999
2021,2497,8649.49,3813.953793617521
2021,2498,8734.64,3810.182135962476
2021,2499,8794.39,3850.519555771639
2021,2500,8749.03,3910.994670188577
2021,2501,8778.77,4011.210158289568
2021,2502,8882.05,4245.85490912011
2021,2503,8963.41,4799.133861948492
2021,2504,8981.79,5023.582081391867
2021,2505,9027.29,4764.741148281991
2021,2506,8968.13,4518.366520119841
2021,2507,8894.85,4327.755218928159
2021,2508,8830.54,4180.143342619419
2021,2509,8791.86,4086.285442453362
2021,2510,8812.62,4015.892017121119
2021,2511,8937.48,3966.356044495391
2021,2512,9079.72,3950.11859490949
2021,2513,9291.16,4003.182093131645
2021,2514,9259.72,4070.642458953886
2021,2515,9179.91,4173.299537649948
2021,2516,9466.38,4186.987148004289
2021,2517,9372.12,4096.062306932835
2021,2518,8967.06,4031.535000620595
2021,2519,8688.19,3982.209672721545
2021,2520,8569.31,3877.752774656999
2021,2521,8503.48,3813.953793617521
2021,2522,8677.66,3810.182135962476
2021,2523,8950.27,3850.519555771639
2021,2524,9616.88,3910.994670188577
2021,2525,10124.85,4011.210158289568
2021,2526,10405.64,4245.85490912011
2021,2527,10511.47,4799.133861948492
2021,2528,10438.57,5023.582081391867
2021,2529,10425.27,4764.741148281991
2021,2530,10339.76,4518.366520119841
2021,2531,10139.63,4327.755218928159
2021,2532,10060.43,4180.143342619419
2021,2533,9930.39,4086.285442453362
2021,2534,9803.42,4015.892017121119
2021,2535,9761.41,3966.356044495391
2021,2536,9699.48,3950.11859490949
2021,2537,9765.04,4003.182093131645
2021,2538,9787.96,4070.642458953886
2021,2539,9655.5,4173.299537649948
2021,2540,9731.88,4186.987148004289
2021,2541,9603.41,4096.062306932835
2021,2542,9154.94,4031.535000620595
2021,2543,8821.93,3982.209672721545
2021,2544,8623.96,3877.752774656999
2021,2545,8588.6,3813.953793617521
2021,2546,8663.3,3810.182135962476
2021,2547,8915.65,3850.519555771639
2021,2548,9527.82,3910.994670188577
2021,2549,9942.07,4011.210158289568
2021,2550,10201.37,4245.85490912011
2021,2551,10344.74,4799.133861948492
2021,2552,10340.95,5023.582081391867
2021,2553,10332.77,4764.741148281991
2021,2554,10288.71,4518.366520119841
2021,2555,10127.63,4327.755218928159
2021,2556,10077.29,4180.143342619419
2021,2557,10015.23,4086.285442453362
2021,2558,10042.14,4015.892017121119
2021,2559,10127.55,3966.356044495391
2021,2560,10077.72,3950.11859490949
2021,2561,10130.73,4003.182093131645
2021,2562,10066.36,4070.642458953886
2021,2563,9885.17,4173.299537649948
2021,2564,9920.24,4186.987148004289
2021,2565,9753.92,4096.062306932835
2021,2566,9273.14,4031.535000620595
2021,2567,8971.85,3982.209672721545
2021,2568,8824.69,3877.752774656999
2021,2569,8798.39,3813.953793617521
2021,2570,8914.89,3810.182135962476
2021,2571,9181.92,3850.519555771639
2021,2572,9775.87,3910.994670188577
2021,2573,10255.86,4011.210158289568
2021,2574,10413.83,4245.85490912011
2021,2575,10368.44,4799.133861948492
2021,2576,10220.36,5023.582081391867
2021,2577,10235.93,4764.741148281991
2021,2578,10159.89,4518.366520119841
2021,2579,9956.33,4327.755218928159
2021,2580,9913.92,4180.143342619419
2021,2581,9842.88,4086.285442453362
2021,2582,9741.85,4015.892017121119
2021,2583,9805.57,3966.356044495391
2021,2584,9783.71,3950.11859490949
2021,2585,9942.65,4003.182093131645
2021,2586,9971.46,4070.642458953886
2021,2587,9831.49,4173.299537649948
2021,2588,9803.33,4186.987148004289
2021,2589,9577.46,4096.062306932835
2021,2590,9114.6,4031.535000620595
2021,2591,8722.02,3982.209672721545
2021,2592,8575.33,3877.752774656999
2021,2593,8521.9,3813.953793617521
2021,2594,8607.26,3810.182135962476
2021,2595,8840.69,3850.519555771639
2021,2596,9463.59,3910.994670188577
2021,2597,10017.1,4011.210158289568
2021,2598,10292.92,4245.85490912011
2021,2599,10238.25,4799.133861948492
2021,2600,10107.47,5023.582081391867
2021,2601,10006.93,4764.741148281991
2021,2602,9942.97,4518.366520119841
2021,2603,9804.46,4327.755218928159
2021,2604,9665.89,4180.143342619419
2021,2605,9535.25,4086.285442453362
2021,2606,9452.82,4015.892017121119
2021,2607,9454.05,3966.356044495391
2021,2608,9405.88,3950.11859490949
2021,2609,9501.13,4003.182093131645
2021,2610,9579.53,4070.642458953886
2021,2611,9598.24,4173.299537649948
2021,2612,9811.13,4186.987148004289
2021,2613,9609.63,4096.062306932835
2021,2614,9143.87,4031.535000620595
2021,2615,8845.69,3982.209672721545
2021,2616,8695.53,3877.752774656999
2021,2617,8649.6,3813.953793617521
2021,2618,8820.59,3810.182135962476
2021,2619,9048.96,3850.519555771639
2021,2620,9709.75,3910.994670188577
2021,2621,10138.34,4011.210158289568
2021,2622,10405.73,4245.85490912011
2021,2623,10458.86,4799.133861948492
2021,2624,10306.54,5023.582081391867
2021,2625,10197.24,4764.741148281991
2021,2626,10118.79,4518.366520119841
2021,2627,9962.81,4327.755218928159
2021,2628,9872.85,4180.143342619419
2021,2629,9731.78,4086.285442453362
2021,2630,9648.41,4015.892017121119
2021,2631,9652.42,3966.356044495391
2021,2632,9673.03,3950.11859490949
2021,2633,9720.82,4003.182093131645
2021,2634,9688.2,4070.642458953886
2021,2635,9591.96,4173.299537649948
2021,2636,9695.46,4186.987148004289
2021,2637,9475.12,4096.062306932835
2021,2638,9025.03,4031.535000620595
2021,2639,8645.29,3982.209672721545
2021,2640,8474.62,3877.752774656999
2021,2641,8410.38,3813.953793617521
2021,2642,8433.26,3810.182135962476
2021,2643,8445.44,3850.519555771639
2021,2644,8568.46,3910.994670188577
2021,2645,8720.11,4011.210158289568
2021,2646,9024.08,4245.85490912011
2021,2647,9265.53,4799.133861948492
2021,2648,9384.64,5023.582081391867
2021,2649,9367.86,4764.741148281991
2021,2650,9363.72,4518.366520119841
2021,2651,9314.6,4327.755218928159
2021,2652,9236.02,4180.143342619419
2021,2653,9179.93,4086.285442453362
2021,2654,9320.16,4015.892017121119
2021,2655,9531.63,3966.356044495391
2021,2656,9678.27,3950.11859490949
2021,2657,9719.16,4003.182093131645
2021,2658,9596.37,4070.642458953886
2021,2659,9504.95,4173.299537649948
2021,2660,9704.57,4186.987148004289
2021,2661,9566.31,4096.062306932835
2021,2662,9137.27,4031.535000620595
2021,2663,8812.92,3982.209672721545
2021,2664,8629.14,3877.752774656999
2021,2665,8518.71,3813.953793617521
2021,2666,8596.39,3810.182135962476
2021,2667,8527.8,3850.519555771639
2021,2668,8521.4,3910.994670188577
2021,2669,8658.43,4011.210158289568
2021,2670,8860.43,4245.85490912011
2021,2671,9133.05,4799.133861948492
2021,2672,9319.16,5023.582081391867
2021,2673,9460.94,4764.741148281991
2021,2674,9403.11,4518.366520119841
2021,2675,9345.08,4327.755218928159
2021,2676,9298.94,4180.143342619419
2021,2677,9293.73,4086.285442453362
2021,2678,9318.67,4015.892017121119
2021,2679,9331.63,3966.356044495391
2021,2680,9445.75,3950.11859490949
2021,2681,9597.1,4003.182093131645
2021,2682,9579.64,4070.642458953886
2021,2683,9538.8,4173.299537649948
2021,2684,9890.33,4186.987148004289
2021,2685,9838.8,4096.062306932835
2021,2686,9445.57,4031.535000620595
2021,2687,9179.55,3982.209672721545
2021,2688,9027.74,3877.752774656999
2021,2689,8978.07,3813.953793617521
2021,2690,9071.94,3810.182135962476
2021,2691,9213.88,3850.519555771639
2021,2692,9975.5,3910.994670188577
2021,2693,10402.6,4011.210158289568
2021,2694,10657.77,4245.85490912011
2021,2695,10525.43,4799.133861948492
2021,2696,10324.87,5023.582081391867
2021,2697,10314.42,4764.741148281991
2021,2698,10286.13,4518.366520119841
2021,2699,10121.12,4327.755218928159
2021,2700,10031.25,4180.143342619419
2021,2701,9973.13,4086.285442453362
2021,2702,9841.79,4015.892017121119
2021,2703,9840.86,3966.356044495391
2021,2704,9740.35,3950.11859490949
2021,2705,9894.35,4003.182093131645
2021,2706,9900.58,4070.642458953886
2021,2707,9853.75,4173.299537649948
2021,2708,10062.26,4186.987148004289
2021,2709,9805.06,4096.062306932835
2021,2710,9334.05,4031.535000620595
2021,2711,9015.85,3982.209672721545
2021,2712,8862.45,3877.752774656999
2021,2713,8807.3,3813.953793617521
2021,2714,8874.51,3810.182135962476
2021,2715,9059.94,3850.519555771639
2021,2716,9737.72,3910.994670188577
2021,2717,10272.17,4011.210158289568
2021,2718,10575.67,4245.85490912011
2021,2719,10711.71,4799.133861948492
2021,2720,10670.04,5023.582081391867
2021,2721,10674.76,4764.741148281991
2021,2722,10646.28,4518.366520119841
2021,2723,10490.56,4327.755218928159
2021,2724,10452.68,4180.143342619419
2021,2725,10339.62,4086.285442453362
2021,2726,10282.29,4015.892017121119
2021,2727,10219.65,3966.356044495391
2021,2728,10115.21,3950.11859490949
2021,2729,10237.77,4003.182093131645
2021,2730,10167.28,4070.642458953886
2021,2731,9971.64,4173.299537649948
2021,2732,10035.52,4186.987148004289
2021,2733,9830.31,4096.062306932835
2021,2734,9314.43,4031.535000620595
2021,2735,8885.66,3982.209672721545
2021,2736,8691.15,3877.752774656999
2021,2737,8626.43,3813.953793617521
2021,2738,8635.07,3810.182135962476
2021,2739,8760.54,3850.519555771639
2021,2740,9395.92,3910.994670188577
2021,2741,9998.92,4011.210158289568
2021,2742,10333.83,4245.85490912011
2021,2743,10404.95,4799.133861948492
2021,2744,10310.15,5023.582081391867
2021,2745,10325.81,4764.741148281991
2021,2746,10272.28,4518.366520119841
2021,2747,10138.78,4327.755218928159
2021,2748,10027.45,4180.143342619419
2021,2749,9935.48,4086.285442453362
2021,2750,9857.32,4015.892017121119
2021,2751,9836.56,3966.356044495391
2021,2752,9859.49,3950.11859490949
2021,2753,9980.3,4003.182093131645
2021,2754,9958.22,4070.642458953886
2021,2755,9716.91,4173.299537649948
2021,2756,9867.98,4186.987148004289
2021,2757,9664.03,4096.062306932835
2021,2758,9230.7,4031.535000620595
2021,2759,8877.24,3982.209672721545
2021,2760,8658.96,3877.752774656999
2021,2761,8621.18,3813.953793617521
2021,2762,8726.39,3810.182135962476
2021,2763,8844.22,3850.519555771639
2021,2764,9528.51,3910.994670188577
2021,2765,10085.43,4011.210158289568
2021,2766,10285.22,4245.85490912011
2021,2767,10326.31,4799.133861948492
2021,2768,10224.87,5023.582081391867
2021,2769,10170.56,4764.741148281991
2021,2770,10137.32,4518.366520119841
2021,2771,9999.99,4327.755218928159
2021,2772,9954.95,4180.143342619419
2021,2773,9896.88,4086.285442453362
2021,2774,9780.77,4015.892017121119
2021,2775,9816.66,3966.356044495391
2021,2776,9772.66,3950.11859490949
2021,2777,9875.64,4003.182093131645
2021,2778,9923.42,4070.642458953886
2021,2779,9705.76,4173.299537649948
2021,2780,10043.38,4186.987148004289
2021,2781,9888.86,4096.062306932835
2021,2782,9389.65,4031.535000620595
2021,2783,9058.08,3982.209672721545
2021,2784,8927.49,3877.752774656999
2021,2785,8924.32,3813.953793617521
2021,2786,8995.06,3810.182135962476
2021,2787,9110.33,3850.519555771639
2021,2788,9771.53,3910.994670188577
2021,2789,10206.64,4011.210158289568
2021,2790,10376.3,4245.85490912011
2021,2791,10373.56,4799.133861948492
2021,2792,10256.63,5023.582081391867
2021,2793,10223.32,4764.741148281991
2021,2794,10152.11,4518.366520119841
2021,2795,9975.44,4327.755218928159
2021,2796,9834.78,4180.143342619419
2021,2797,9739.31,4086.285442453362
2021,2798,9729.53,4015.892017121119
2021,2799,9716.29,3966.356044495391
2021,2800,9651.84,3950.11859490949
2021,2801,9731.89,4003.182093131645
2021,2802,9646.56,4070.642458953886
2021,2803,9553.87,4173.299537649948
2021,2804,9862.35,4186.987148004289
2021,2805,9668.2,4096.062306932835
2021,2806,9175.32,4031.535000620595
2021,2807,8884.23,3982.209672721545
2021,2808,8661.86,3877.752774656999
2021,2809,8634.0,3813.953793617521
2021,2810,8678.49,3810.182135962476
2021,2811,8602.73,3850.519555771639
2021,2812,8791.56,3910.994670188577
2021,2813,8897.8,4011.210158289568
2021,2814,9119.08,4245.85490912011
2021,2815,9236.11,4799.133861948492
2021,2816,9299.43,5023.582081391867
2021,2817,9379.12,4764.741148281991
2021,2818,9330.04,4518.366520119841
2021,2819,9219.87,4327.755218928159
2021,2820,9111.09,4180.143342619419
2021,2821,9112.4,4086.285442453362
2021,2822,9121.25,4015.892017121119
2021,2823,9243.94,3966.356044495391
2021,2824,9381.07,3950.11859490949
2021,2825,9491.22,4003.182093131645
2021,2826,9351.57,4070.642458953886
2021,2827,9178.47,4173.299537649948
2021,2828,9591.7,4186.987148004289
2021,2829,9513.11,4096.062306932835
2021,2830,9108.09,4031.535000620595
2021,2831,8757.54,3982.209672721545
2021,2832,8593.97,3877.752774656999
2021,2833,8505.74,3813.953793617521
2021,2834,8459.2,3810.182135962476
2021,2835,8294.91,3850.519555771639
2021,2836,8355.94,3910.994670188577
2021,2837,8380.1,4011.210158289568
2021,2838,8558.01,4245.85490912011
2021,2839,8783.73,4799.133861948492
2021,2840,9024.01,5023.582081391867
2021,2841,9134.57,4764.741148281991
2021,2842,9140.83,4518.366520119841
2021,2843,9096.97,4327.755218928159
2021,2844,8994.7,4180.143342619419
2021,2845,9041.2,4086.285442453362
2021,2846,9083.65,4015.892017121119
2021,2847,9116.14,3966.356044495391
2021,2848,9219.86,3950.11859490949
2021,2849,9325.57,4003.182093131645
2021,2850,9329.27,4070.642458953886
2021,2851,9175.44,4173.299537649948
2021,2852,9584.49,4186.987148004289
2021,2853,9536.38,4096.062306932835
2021,2854,9134.7,4031.535000620595
2021,2855,8849.33,3982.209672721545
2021,2856,8675.28,3877.752774656999
2021,2857,8659.47,3813.953793617521
2021,2858,8718.5,3810.182135962476
2021,2859,8756.96,3850.519555771639
2021,2860,9401.25,3910.994670188577
2021,2861,9880.2,4011.210158289568
2021,2862,10089.58,4245.85490912011
2021,2863,10129.27,4799.133861948492
2021,2864,10011.51,5023.582081391867
2021,2865,9918.47,4764.741148281991
2021,2866,9855.29,4518.366520119841
2021,2867,9726.58,4327.755218928159
2021,2868,9543.21,4180.143342619419
2021,2869,9400.51,4086.285442453362
2021,2870,9297.04,4015.892017121119
2021,2871,9264.62,3966.356044495391
2021,2872,9214.45,3950.11859490949
2021,2873,9192.68,4003.182093131645
2021,2874,9121.12,4070.642458953886
2021,2875,9007.88,4173.299537649948
2021,2876,9470.82,4186.987148004289
2021,2877,9364.07,4096.062306932835
2021,2878,9016.4,4031.535000620595
2021,2879,8706.85,3982.209672721545
2021,2880,8490.01,3877.752774656999
2021,2881,8381.71,3813.953793617521
2021,2882,8343.19,3810.182135962476
2021,2883,8259.0,3850.519555771639
2021,2884,8342.58,3910.994670188577
2021,2885,8544.78,4011.210158289568
2021,2886,8814.32,4245.85490912011
2021,2887,9051.08,4799.133861948492
2021,2888,9213.02,5023.582081391867
2021,2889,9285.45,4764.741148281991
2021,2890,9284.13,4518.366520119841
2021,2891,9236.98,4327.755218928159
2021,2892,9217.42,4180.143342619419
2021,2893,9308.73,4086.285442453362
2021,2894,9358.18,4015.892017121119
2021,2895,9475.03,3966.356044495391
2021,2896,9526.03,3950.11859490949
2021,2897,9679.53,4003.182093131645
2021,2898,9589.09,4070.642458953886
2021,2899,9317.2,4173.299537649948
2021,2900,9612.49,4186.987148004289
2021,2901,9547.99,4096.062306932835
2021,2902,9183.44,4031.535000620595
2021,2903,8876.26,3982.209672721545
2021,2904,8730.47,3877.752774656999
2021,2905,8637.75,3813.953793617521
2021,2906,8638.02,3810.182135962476
2021,2907,8724.95,3850.519555771639
2021,2908,9482.17,3910.994670188577
2021,2909,9992.43,4011.210158289568
2021,2910,10350.64,4245.85490912011
2021,2911,10480.06,4799.133861948492
2021,2912,10470.22,5023.582081391867
2021,2913,10489.23,4764.741148281991
2021,2914,10529.93,4518.366520119841
2021,2915,10480.34,4327.755218928159
2021,2916,10379.49,4180.143342619419
2021,2917,10291.71,4086.285442453362
2021,2918,10247.72,4015.892017121119
2021,2919,10340.48,3966.356044495391
2021,2920,10315.74,3950.11859490949
2021,2921,10332.19,4003.182093131645
2021,2922,10164.15,4070.642458953886
2021,2923,9829.55,4173.299537649948
2021,2924,10079.67,4186.987148004289
2021,2925,9819.65,4096.062306932835
2021,2926,9309.95,4031.535000620595
2021,2927,8956.36,3982.209672721545
2021,2928,8802.4,3877.752774656999
2021,2929,8776.22,3813.953793617521
2021,2930,8743.03,3810.182135962476
2021,2931,8812.82,3850.519555771639
2021,2932,9461.38,3910.994670188577
2021,2933,9869.0,4011.210158289568
2021,2934,10068.82,4245.85490912011
2021,2935,10144.54,4799.133861948492
2021,2936,10018.69,5023.582081391867
2021,2937,9995.37,4764.741148281991
2021,2938,10019.97,4518.366520119841
2021,2939,9888.55,4327.755218928159
2021,2940,9864.48,4180.143342619419
2021,2941,9844.98,4086.285442453362
2021,2942,9744.23,4015.892017121119
2021,2943,9787.73,3966.356044495391
2021,2944,9831.48,3950.11859490949
2021,2945,9946.93,4003.182093131645
2021,2946,9969.45,4070.642458953886
2021,2947,9741.94,4173.299537649948
2021,2948,9912.07,4186.987148004289
2021,2949,9644.89,4096.062306932835
2021,2950,9140.13,4031.535000620595
2021,2951,8799.52,3982.209672721545
2021,2952,8567.7,3877.752774656999
2021,2953,8568.77,3813.953793617521
2021,2954,8666.05,3810.182135962476
2021,2955,8769.64,3850.519555771639
2021,2956,9506.0,3910.994670188577
2021,2957,10114.21,4011.210158289568
2021,2958,10393.98,4245.85490912011
2021,2959,10525.97,4799.133861948492
2021,2960,10518.07,5023.582081391867
2021,2961,10535.82,4764.741148281991
2021,2962,10467.61,4518.366520119841
2021,2963,10335.88,4327.755218928159
2021,2964,10315.59,4180.143342619419
2021,2965,10211.05,4086.285442453362
2021,2966,10221.7,4015.892017121119
2021,2967,10221.21,3966.356044495391
2021,2968,10174.86,3950.11859490949
2021,2969,10102.82,4003.182093131645
2021,2970,10083.86,4070.642458953886
2021,2971,9758.76,4173.299537649948
2021,2972,9970.8,4186.987148004289
2021,2973,9794.25,4096.062306932835
2021,2974,9281.02,4031.535000620595
2021,2975,8909.62,3982.209672721545
2021,2976,8698.54,3877.752774656999
2021,2977,8608.16,3813.953793617521
2021,2978,8614.09,3810.182135962476
2021,2979,8488.45,3850.519555771639
2021,2980,8663.94,3910.994670188577
2021,2981,8801.83,4011.210158289568
2021,2982,8982.67,4245.85490912011
2021,2983,9227.57,4799.133861948492
2021,2984,9367.71,5023.582081391867
2021,2985,9384.83,4764.741148281991
2021,2986,9286.55,4518.366520119841
2021,2987,9207.48,4327.755218928159
2021,2988,9112.24,4180.143342619419
2021,2989,9085.37,4086.285442453362
2021,2990,9161.06,4015.892017121119
2021,2991,9214.58,3966.356044495391
2021,2992,9314.92,3950.11859490949
2021,2993,9399.76,4003.182093131645
2021,2994,9298.98,4070.642458953886
2021,2995,9048.0,4173.299537649948
2021,2996,9456.87,4186.987148004289
2021,2997,9416.25,4096.062306932835
2021,2998,9006.18,4031.535000620595
2021,2999,8580.71,3982.209672721545
2021,3000,8379.45,3877.752774656999
2021,3001,8320.14,3813.953793617521
2021,3002,8199.44,3810.182135962476
2021,3003,8109.69,3850.519555771639
2021,3004,8254.96,3910.994670188577
2021,3005,8229.4,4011.210158289568
2021,3006,8330.1,4245.85490912011
2021,3007,8515.99,4799.133861948492
2021,3008,8686.7,5023.582081391867
2021,3009,8732.51,4764.741148281991
2021,3010,8736.82,4518.366520119841
2021,3011,8632.43,4327.755218928159
2021,3012,8561.35,4180.143342619419
2021,3013,8546.49,4086.285442453362
2021,3014,8558.02,4015.892017121119
2021,3015,8623.16,3966.356044495391
2021,3016,8763.32,3950.11859490949
2021,3017,8831.52,4003.182093131645
2021,3018,8776.12,4070.642458953886
2021,3019,8580.23,4173.299537649948
2021,3020,9066.81,4186.987148004289
2021,3021,9086.03,4096.062306932835
2021,3022,8630.12,4031.535000620595
2021,3023,8315.13,3982.209672721545
2021,3024,8190.36,3877.752774656999
2021,3025,8136.14,3813.953793617521
2021,3026,8136.9,3810.182135962476
2021,3027,8261.93,3850.519555771639
2021,3028,9006.0,3910.994670188577
2021,3029,9508.47,4011.210158289568
2021,3030,9688.75,4245.85490912011
2021,3031,9886.15,4799.133861948492
2021,3032,9813.15,5023.582081391867
2021,3033,9759.98,4764.741148281991
2021,3034,9804.27,4518.366520119841
2021,3035,9716.9,4327.755218928159
2021,3036,9689.13,4180.143342619419
2021,3037,9578.85,4086.285442453362
2021,3038,9425.86,4015.892017121119
2021,3039,9372.08,3966.356044495391
2021,3040,9279.0,3950.11859490949
2021,3041,9348.45,4003.182093131645
2021,3042,9286.33,4070.642458953886
2021,3043,8983.34,4173.299537649948
2021,3044,9243.96,4186.987148004289
2021,3045,9081.02,4096.062306932835
2021,3046,8538.46,4031.535000620595
2021,3047,8143.01,3982.209672721545
2021,3048,7962.91,3877.752774656999
2021,3049,7868.49,3813.953793617521
2021,3050,7777.52,3810.182135962476
2021,3051,7887.53,3850.519555771639
2021,3052,8572.02,3910.994670188577
2021,3053,9139.77,4011.210158289568
2021,3054,9278.92,4245.85490912011
2021,3055,9287.75,4799.133861948492
2021,3056,9288.86,5023.582081391867
2021,3057,9244.79,4764.741148281991
2021,3058,9305.4,4518.366520119841
2021,3059,9158.47,4327.755218928159
2021,3060,9131.88,4180.143342619419
2021,3061,9057.74,4086.285442453362
2021,3062,9033.5,4015.892017121119
2021,3063,8992.64,3966.356044495391
2021,3064,8685.75,3950.11859490949
2021,3065,8910.04,4003.182093131645
2021,3066,8983.0,4070.642458953886
2021,3067,8716.23,4173.299537649948
2021,3068,8991.01,4186.987148004289
2021,3069,8935.8,4096.062306932835
2021,3070,8458.55,4031.535000620595
2021,3071,8198.69,3982.209672721545
2021,3072,8089.79,3877.752774656999
2021,3073,8125.6,3813.953793617521
2021,3074,8081.53,3810.182135962476
2021,3075,8278.31,3850.519555771639
2021,3076,9013.51,3910.994670188577
2021,3077,9478.41,4011.210158289568
2021,3078,9637.43,4245.85490912011
2021,3079,9769.88,4799.133861948492
2021,3080,9739.36,5023.582081391867
2021,3081,9687.78,4764.741148281991
2021,3082,9788.62,4518.366520119841
2021,3083,9684.65,4327.755218928159
2021,3084,9537.1,4180.143342619419
2021,3085,9420.8,4086.285442453362
2021,3086,9363.18,4015.892017121119
2021,3087,9318.93,3966.356044495391
2021,3088,9288.09,3950.11859490949
2021,3089,9331.7,4003.182093131645
2021,3090,9269.56,4070.642458953886
2021,3091,8963.4,4173.299537649948
2021,3092,9249.06,4186.987148004289
2021,3093,9162.97,4096.062306932835
2021,3094,8713.72,4031.535000620595
2021,3095,8387.72,3982.209672721545
2021,3096,8214.01,3877.752774656999
2021,3097,8160.38,3813.953793617521
2021,3098,8081.21,3810.182135962476
2021,3099,8131.99,3850.519555771639
2021,3100,8456.59,3910.994670188577
2021,3101,8645.62,4011.210158289568
2021,3102,8933.39,4245.85490912011
2021,3103,9003.38,4799.133861948492
2021,3104,9098.58,5023.582081391867
2021,3105,9123.1,4764.741148281991
2021,3106,9059.66,4518.366520119841
2021,3107,8938.37,4327.755218928159
2021,3108,8905.99,4180.143342619419
2021,3109,8810.8,4086.285442453362
2021,3110,8811.63,4015.892017121119
2021,3111,8827.21,3966.356044495391
2021,3112,8855.44,3950.11859490949
2021,3113,8938.91,4003.182093131645
2021,3114,8895.63,4070.642458953886
2021,3115,8605.25,4173.299537649948
2021,3116,8885.76,4186.987148004289
2021,3117,8742.96,4096.062306932835
2021,3118,8301.13,4031.535000620595
2021,3119,8049.19,3982.209672721545
2021,3120,7920.55,3877.752774656999
2021,3121,7881.8,3813.953793617521
2021,3122,7884.4,3810.182135962476
2021,3123,8016.13,3850.519555771639
2021,3124,8583.73,3910.994670188577
2021,3125,9028.47,4011.210158289568
2021,3126,9318.18,4245.85490912011
2021,3127,9454.91,4799.133861948492
2021,3128,9450.38,5023.582081391867
2021,3129,9442.24,4764.741148281991
2021,3130,9404.18,4518.366520119841
2021,3131,9338.13,4327.755218928159
2021,3132,9301.74,4180.143342619419
2021,3133,9293.66,4086.285442453362
